phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,epsilon,sample_size
1.0,0.042384000000000005,0.024339081400561742,2.7571731939079864,0.024339081400561742,65.05221767431075,-0.27258695929666593,0.0006641723577884399,319.9419109109928,0.0006641723577884399,7548.648332177066,0.09661851438636324,21.192,3.269730264104365,0.0,0.00653946052820873,0.000538201052210373,0.08977917175069083,3.063286596328272e-05,74.15347420983694,7.178147436526939e-05,312.33990688978804,528.1978898235229,304722.71513878816,1163.1293648822086,9.981422866337695,6090.385726939485,70.17917073949232,8.570887877102784,65.26454019623803,67.37874353937228,-42.634443514968126,-42.634443514968126,4.0792845155236226e-05,-42.634443514968126,-4.079284515523622e-05,linear,500,11.658000000000001,1.0,0.3,1000
1.0,0.041802000000000006,0.023576838655488073,2.7720816730959195,0.023576838655488073,66.31457042954688,-0.271755634892322,0.0006232211491366179,327.43713411946015,0.0006232211491366179,7833.0494741749235,0.09569191176810118,20.901,3.3381430466653166,0.0,0.006676286093330632,0.0005182775018700144,0.09274945993650562,2.8418758560567504e-05,81.19097981201976,6.735382814970122e-05,319.7526973171459,545.2685708092683,324546.2407236006,1163.754221187776,10.28983352173891,6130.58335868977,72.84383764759421,8.803611986519511,73.37632107684092,75.7678785671524,-44.00427468940195,-44.00427468940195,3.842365715910093e-05,-44.00427468940195,-3.842365715910093e-05,linear,500,11.658000000000001,1.0,0.31,1000
1.0,0.040652,0.022899522097416886,2.7767592160817576,0.022899522097416886,68.30559913612512,-0.269576941157009,0.0005876497554147032,338.4855400075402,0.0005876497554147032,8326.417888604255,0.09405068842347523,20.326,3.2850759504157585,0.0,0.006570151900831518,0.0005096001495481022,0.09264974372046553,2.6213796004198853e-05,78.98879627745008,6.326164312461903e-05,330.7751482634452,560.7125177833677,342695.4082606463,1163.5991698372452,10.28189400485745,6162.339686420258,72.7205099368012,9.073160975637336,79.47134983410322,81.02891491428419,-44.48498808018855,-44.48498808018855,3.657328364591183e-05,-44.48498808018855,-3.657328364591183e-05,linear,500,11.658000000000001,1.0,0.32,1000
1.0,0.040186,0.022290815997290957,2.789629154237566,0.022290815997290957,69.41793545606846,-0.2669256323371074,0.0005562867233819814,347.31906460551363,0.0005562867233819814,8642.787652553463,0.0921891198978532,20.093,3.211596332044237,0.0,0.006423192664088475,0.0004828534794353937,0.09480738286044382,2.4978633505436227e-05,82.81957303578982,5.940624555689899e-05,339.53703378734144,575.4746531329453,360711.69722031226,1163.5294999632401,9.942849145159347,6192.541479324134,70.8265654784575,9.20147934917514,85.21961663677448,86.8603434302608,-45.75474976275299,-45.75474976275299,3.477595634303255e-05,-45.75474976275299,-3.477595634303255e-05,linear,500,11.658000000000001,1.0,0.33,1000
1.0,0.03982,0.021695845050018387,2.793250125683536,0.021695845050018387,70.14691425624149,-0.26482086030665675,0.0005265493391049731,355.53805966207113,0.0005265493391049731,8928.630328027904,0.09067430741748045,19.91,3.2214748175331125,0.0,0.006442949635066225,0.00047824505365568333,0.0966191078663771,2.3949597557934047e-05,87.26843123022846,5.583964667056576e-05,347.73581339744004,590.8759070341883,379864.1681225315,1164.0555348578357,9.793937654507403,6226.392646015844,70.43401789938295,9.410568770432876,79.20510194907838,81.73935060231943,-47.23761125200984,-47.23761125200984,3.300215255378116e-05,-47.23761125200983,-3.300215255378116e-05,linear,500,11.658000000000001,1.0,0.34,1000
1.0,0.03849600000000001,0.02112687552548029,2.793460755820633,0.02112687552548029,72.56496144588094,-0.26302260154581636,0.0005001364955817204,365.25953807922883,0.0005001364955817204,9488.246521176976,0.089272940316186,19.248,3.215042145913487,0.0,0.006430084291826974,0.00044039299442748156,0.09272412110977189,2.2319197894279662e-05,88.05778419137242,5.379162611258228e-05,357.45611508491885,606.6658903703265,400094.2681725278,1163.6559116460894,9.842212778552327,6254.654372053132,69.3241574693885,9.703160131276302,86.54032808399471,89.86073452530292,-47.2116096721894,-47.2116096721894,3.163258248750201e-05,-47.2116096721894,-3.163258248750201e-05,linear,500,11.658000000000001,1.0,0.35000000000000003,1000
1.0,0.037594,0.020541924095343233,2.806369152232017,0.020541924095343233,74.64938958961582,-0.2623019117308125,0.000471614786516636,373.6682299373972,0.000471614786516636,9939.57094050639,0.0884966230169712,18.797,3.1134853460390657,0.0,0.006226970692078131,0.00044224219155021376,0.09620575166142342,2.1150231684396348e-05,95.10404304021034,4.964414097779305e-05,365.79252211879776,622.3776203016043,420254.76948687196,1163.495178047677,10.014594117887022,6284.617289268719,72.58640957627173,9.961727074132643,98.34718062250559,100.23340730130249,-47.93650932961436,-47.93650932961436,3.0108007972386644e-05,-47.93650932961436,-3.0108007972386644e-05,linear,500,11.658000000000001,1.0,0.36,1000
1.0,0.03700200000000001,0.020039400505578207,2.8147413202161853,0.020039400505578207,76.06997784487822,-0.26068284645614903,0.0004488298850479819,383.7431177583999,0.0004488298850479819,10370.875027252569,0.08736170900044479,18.501,3.193117442249815,0.0,0.00638623488449963,0.0004321129331620755,0.09981473015383381,2.036858631305461e-05,97.69933612209675,4.725231242501377e-05,375.82034905866755,637.90205326711,441598.8453535701,1163.1339776347493,9.712549461709747,6310.8360681198355,70.50929536209156,10.118298151479747,101.77035164841688,104.76525647490227,-49.0776561916613,-49.0776561916613,2.8792693812704542e-05,-49.0776561916613,-2.8792693812704542e-05,linear,500,11.658000000000001,1.0,0.37,1000
1.0,0.036208000000000004,0.019539427576577176,2.8283662191487613,0.019539427576577176,78.11440066142181,-0.2593864902793999,0.0004266316362489292,397.75076566824936,0.0004266316362489292,10985.162551597688,0.08635133174097978,18.104,2.9382280374402536,0.0,0.005876456074880505,0.0004244580978355197,0.0993259507155902,1.9631341133019723e-05,103.31592118544646,4.484240622862462e-05,389.7511101986275,654.4914574741368,464497.95674732,1164.2599478403,9.801980518083901,6346.810221249399,70.0342629135963,10.22347319274994,108.81915616668356,112.05672616711128,-49.86795801945642,-49.86795801945642,2.7493315842123793e-05,-49.86795801945642,-2.7493315842123796e-05,linear,500,11.658000000000001,1.0,0.38,1000
1.0,0.03533,0.01907152309141408,2.833275369899489,0.01907152309141408,80.19460429944775,-0.25809349159091116,0.0004061391757719175,407.3796313735619,0.0004061391757719175,11530.700010573508,0.08532206971895936,17.665,3.1085004423355005,0.0,0.006217000884671,0.0004218952768473477,0.10043866459147902,1.863298331796661e-05,117.29804758200605,4.2416182745576994e-05,399.3521820518828,669.5445467420546,485635.03434738395,1163.847991663812,9.622381763164032,6371.40093214581,70.55748322007054,10.510391396422134,117.85963966609681,120.10909106626644,-50.35082943521089,-50.35082943521089,2.6382131865361457e-05,-50.35082943521089,-2.6382131865361457e-05,linear,500,11.658000000000001,1.0,0.39,1000
1.0,0.03464800000000001,0.01861799181454437,2.8402538838392055,0.01861799181454437,81.97454063262542,-0.2571723623676248,0.00038748550986019846,422.5153232610107,0.00038748550986019846,12194.508290839607,0.0845107433898637,17.324,3.105965872317338,0.0,0.0062119317446346755,0.0004082038511399383,0.09934273572378258,1.7988903715646077e-05,115.77823969849076,4.085589065375731e-05,414.44828113634696,686.028362199059,509722.7698709092,1163.7057300443514,10.314498703981549,6398.678969639569,75.36047173845346,10.782982317733385,120.19125322634146,123.6633469046802,-51.17787279608462,-51.17787279608462,2.5279289884503584e-05,-51.177872796084614,-2.5279289884503584e-05,linear,500,11.658000000000001,1.0,0.4,1000
1.0,0.034148000000000005,0.018191399092335872,2.8500686822848054,0.018191399092335872,83.46224324366896,-0.2560196172889589,0.00036912206457707307,429.87107988794247,0.00036912206457707307,12588.47018530932,0.08362316822621639,17.074,3.1065292530410846,0.0,0.00621305850608217,0.0004052554059453351,0.10555360361632454,1.737361113989191e-05,117.10085472561428,3.819506364043471e-05,421.7481883942018,701.4508418683985,532152.5123302072,1164.5763550797444,10.214969256250438,6429.9672164727,73.92556580040288,10.812165586955304,133.46604876155791,137.12317018451157,-52.46951984249365,-52.46951984249365,2.418446578435762e-05,-52.46951984249365,-2.418446578435762e-05,linear,500,11.658000000000001,1.0,0.41000000000000003,1000
1.0,0.03348,0.01779253927917694,2.853145844756113,0.01779253927917694,85.21940993895201,-0.25426188257754456,0.0003530297843240992,433.43387388551105,0.0003530297843240992,12946.053580809774,0.08242685352451373,16.74,2.9641862289674044,0.0,0.0059283724579348085,0.00037193284865203873,0.09898609394935817,1.5284650538415988e-05,118.28648095655186,3.645533032304485e-05,425.293432674062,715.7581246407137,553278.9437528033,1163.671621399106,9.919243396351035,6449.0290422874505,72.09693463497885,11.037194010125619,133.13009584938925,134.56843695678256,-53.25068363223912,-53.25068363223912,2.3264963341573446e-05,-53.25068363223912,-2.3264963341573446e-05,linear,500,11.658000000000001,1.0,0.42,1000
1.0,0.032268,0.017373970066366623,2.8679178589270835,0.017373970066366623,88.87807917835265,-0.2545451398922808,0.0003370090582348148,457.01588062643856,0.0003370090582348148,14163.13005536254,0.08230339815546797,16.134,3.0499252449855225,0.0,0.006099850489971045,0.00036534185580509507,0.10475563488049082,1.5574037222658946e-05,127.9735443366388,3.5154222367811375e-05,448.7909277808856,733.5033582127791,581126.6154154482,1163.8676643345884,10.122662027291568,6477.989926081226,72.57073385428414,11.296354155019829,153.9475432722299,156.63699153472209,-53.162466228799545,-53.162466228799545,2.238904859022008e-05,-53.162466228799545,-2.238904859022008e-05,linear,500,11.658000000000001,1.0,0.43,1000
1.0,0.031862,0.017017525914900085,2.8699422224211055,0.017017525914900085,90.07413917585541,-0.25260860380368333,0.0003226360161818184,463.2825168481983,0.0003226360161818184,14540.283624637439,0.0810539358057124,15.931,2.9735902542213175,0.0,0.005947180508442635,0.00036469287744934827,0.1032611742858737,1.455219485312557e-05,121.47091312706999,3.3039827917522496e-05,455.04594848816294,747.4671563883694,602334.950094467,1164.1431555463275,9.856943805172046,6502.470921405459,73.31292681407791,11.369698253015965,158.5866074353443,160.20702642580338,-54.42265798560963,-54.42265798560963,2.1526809637941878e-05,-54.42265798560964,-2.1526809637941878e-05,linear,500,11.658000000000001,1.0,0.44,1000
1.0,0.031038000000000003,0.016663046965735333,2.883353417922282,0.016663046965735333,92.89752619119405,-0.25155864902276626,0.0003099764509311025,481.152319553982,0.0003099764509311025,15502.040065531994,0.08024240867864656,15.519,2.887497012985468,0.0,0.005774994025970937,0.0003632971236644722,0.10796843334632591,1.439151242420124e-05,134.35914327868912,3.231931674880101e-05,472.8385926213379,764.0683861691043,629642.7894038402,1163.9962069987566,10.164754087897018,6526.5074703094,75.5334954998262,11.54209688661895,162.54910077842453,164.31924267918157,-54.83484423279956,-54.83484423279956,2.077544162681862e-05,-54.83484423279956,-2.077544162681862e-05,linear,500,11.658000000000001,1.0,0.45,1000
1.0,0.030370000000000005,0.016311897842106238,2.8879260402243516,0.016311897842106238,95.09140731723255,-0.2510982599389019,0.0002971493724408257,493.5680110454211,0.0002971493724408257,16251.827825005636,0.07972382937492258,15.185,2.854255594721678,0.0,0.005708511189443356,0.000353298425144208,0.10397189295755792,1.437809992908143e-05,139.94746909075678,3.107136122951554e-05,485.2278942316152,780.3652339383426,656342.1312169551,1164.095505186328,10.204541707116677,6551.78595552558,74.48126226035491,11.721225468127864,184.8924787069269,187.19091640281445,-55.62682150283882,-55.62682150283882,1.9995347226900753e-05,-55.62682150283882,-1.9995347226900753e-05,linear,500,11.658000000000001,1.0,0.46,1000
1.0,0.029950000000000004,0.01598784171269289,2.8933235233890406,0.01598784171269289,96.60512598961736,-0.24999282487446856,0.0002850650461881155,499.1517545846361,0.0002850650461881155,16666.16876743359,0.0789322399420299,14.975,2.871998433147205,0.0,0.005743996866294409,0.00034970881116679384,0.11150058535214064,1.347409886353689e-05,142.8608945662838,2.9453963557992754e-05,490.7804335736397,794.7237160047978,679524.4828277517,1164.0394896983119,10.037482045482891,6573.4530615947415,75.8495115099571,11.833437108356966,184.18761845346873,187.52237174461982,-56.94174767156808,-56.94174767156808,1.9257217934081845e-05,-56.94174767156808,-1.9257217934081845e-05,linear,500,11.658000000000001,1.0,0.47000000000000003,1000
