phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,M,S,epsilon,sample_size
1.0,0.19506,0.0312221077299278,1.0764159381897485,0.0312221077299278,5.518383770069457,-0.1775747633147156,0.0011532876005675215,10.166013271831371,0.0011532876005675215,52.11736528161269,0.05449977451727943,19.506,3.01462501814073,0.0,0.030146250181407305,0.0010259007221688917,0.03762101779946674,8.543372357088675e-05,2.357438564902217,0.00017846758946830416,9.007341999842454,36.71113679622534,1513.7332798058787,96.88303339002135,0.9991372787843866,257.12130410053044,5.24018885842983,8.506877437447015,6.166999185887487,6.458633547048585,-10.921124080996284,-10.921124080996284,0.0008144754834374521,-10.921124080996284,-0.0008144754834374521,linear,100,1.0,1.0,100,100,0.27,1000
1.0,0.19073,0.030048611223358983,1.0822038721860614,0.030048611223358983,5.674009711036866,-0.1764252881443623,0.0010658557575288874,10.503552892945018,0.0010658557575288874,55.07027155111948,0.05337396530375413,19.073,2.8652523449078617,0.0,0.028652523449078617,0.0009481514713835212,0.037396997096546813,8.062333401153949e-05,2.348528062785778,0.0001629367210763118,9.332387671970514,38.0698665835066,1624.4958638407782,96.98953590490636,0.9991402219070734,260.6895843091839,5.057533018344133,8.834942637006835,6.632811384190238,6.930959096285688,-11.202056325940452,-11.202056325940452,0.0007597050925794089,-11.202056325940454,-0.0007597050925794089,linear,100,1.0,1.0,100,100,0.28,1000
1.0,0.18655000000000002,0.029011606075257095,1.0879596657498845,0.029011606075257095,5.832000352451807,-0.1759838019572197,0.0009912569676765535,10.90277918996489,0.0009912569676765535,58.44427333135829,0.05271149590755181,18.655,2.846396845135969,0.0,0.028463968451359692,0.0009036589129639692,0.04017540703639409,7.017632136290981e-05,2.6034631744145385,0.00014958368061065928,9.71912295566629,39.36788280733515,1735.4654520399517,97.08749465282098,1.0075411974405308,263.9899693785512,5.1652096877878515,9.06714787615621,7.142250680909094,7.477487255307367,-11.448962858277442,-11.448962858277442,0.0007126214298357938,-11.448962858277442,-0.0007126214298357937,linear,100,1.0,1.0,100,100,0.29,1000
1.0,0.18306999999999998,0.028119812913095222,1.0881327302313095,0.028119812913095222,5.9438069057262775,-0.17397196582924285,0.0009268870110472027,11.10790323270837,0.0009268870110472027,60.67571547882433,0.05136029292278986,18.307,2.7496819816116918,0.0,0.027496819816116916,0.0008179890449938138,0.038160025645926375,6.396794512327155e-05,2.545537716650338,0.0001361631327797259,9.923870394107727,40.454259615888084,1827.6217692628798,97.14378880854885,1.0023034611796608,266.7017143619162,4.8950533453721246,9.352503641154609,7.462849037267419,7.780000133359422,-11.677997510715704,-11.677997510715704,0.0006731180843674298,-11.677997510715702,-0.0006731180843674298,linear,100,1.0,1.0,100,100,0.3,1000
1.0,0.17876,0.027142380216959968,1.0927602413683164,0.027142380216959968,6.113002021527839,-0.1743786924259899,0.0008629793971034199,11.348142668074711,0.0008629793971034199,63.48256135642599,0.05115570134032743,17.876,2.7688669162673745,0.0,0.027688669162673745,0.0008312411899383814,0.03968327263059661,6.125358343108859e-05,2.468579361565363,0.0001262705932614,10.15401772295937,41.80906805104594,1946.3196560586005,97.22727466622344,1.015272173492869,269.9795240942787,5.086904548348154,9.643315457340737,8.534016899430124,8.868157544064616,-11.969266855883685,-11.969266855883685,0.0006308897862898334,-11.969266855883687,-0.0006308897862898334,linear,100,1.0,1.0,100,100,0.31,1000
1.0,0.17593,0.02629737129039973,1.0967131683432527,0.02629737129039973,6.233804174064984,-0.1733733997538707,0.0008092559712531804,11.690363823764862,0.0008092559712531804,66.44895028570943,0.050501492662985176,17.593,2.8672898353671883,0.0,0.028672898353671886,0.0008061583194021092,0.039419437707483844,5.8494629350105795e-05,2.753070112339333,0.00011770423446804049,10.487584050147365,43.11648454893519,2067.6035423468293,97.36503395560162,1.0436089349535684,273.18652240255324,5.157937731392145,9.888751846159026,8.772515695152144,9.118338003845318,-12.310909270907281,-12.310909270907281,0.0005944387319055706,-12.31090927090728,-0.0005944387319055706,linear,100,1.0,1.0,100,100,0.32,1000
1.0,0.17516,0.025553366056551646,1.0991714481936548,0.025553366056551646,6.275242339539019,-0.17148798594859335,0.0007629295183028776,11.954499179245477,0.0007629295183028776,68.2490247730388,0.04925650116375864,17.516,2.754949001342856,0.0,0.027549490013428563,0.0007796566386495375,0.039875874747045834,5.379001035681322e-05,2.8782103827847867,0.00010995500148275179,10.746321306721342,44.30338504445173,2179.9576120957113,97.42463171084812,0.9930180019634774,275.8506076356787,5.116212877757535,10.024515362150069,8.713745251619429,8.998131848492264,-12.795153507406598,-12.795153507406598,0.0005613259631204109,-12.795153507406598,-0.0005613259631204109,linear,100,1.0,1.0,100,100,0.33,1000
1.0,0.16896,0.024797678287635017,1.1055088653731686,0.024797678287635017,6.543021220248393,-0.17172196808198187,0.0007179269846508659,12.54773191899589,0.0007179269846508659,74.26451183117832,0.04885463519862196,16.896,2.8672607136429016,0.0,0.028672607136429013,0.0007497630234053773,0.042387700210148684,4.929851584990159e-05,3.209288957875906,0.00010300213619382071,11.32558206757722,45.59519747913932,2308.3827937017027,97.42338402516049,1.0188362024466024,278.45682898991504,5.3308669782863705,10.411397575879068,9.529643584312174,9.77160135981656,-12.771003966675698,-12.771003966675698,0.000534801493002981,-12.771003966675696,-0.000534801493002981,linear,100,1.0,1.0,100,100,0.34,1000
1.0,0.16755,0.024102447606494402,1.105867666623486,0.024102447606494402,6.600224808257152,-0.17069363704593482,0.0006771958823712417,12.640941802857348,0.0006771958823712417,75.44578814000205,0.04815777666762412,16.755,2.749359016207232,0.0,0.02749359016207232,0.0007336764175274713,0.04280810814742279,4.844031729319321e-05,3.246690709039353,9.626790174743398e-05,11.417998506774074,46.853961154956316,2431.9646188363363,97.59501619689112,1.0211359070402102,281.5197762783676,5.2427214001066345,10.548058602162763,9.500798490016594,9.836788583417809,-13.232712908495941,-13.232712908495941,0.0005051030747536883,-13.23271290849594,-0.0005051030747536883,linear,100,1.0,1.0,100,100,0.35000000000000003,1000
1.0,0.16366,0.02338768463039091,1.111426797201256,0.02338768463039091,6.7910717169818895,-0.171167320950121,0.0006358274908940336,13.03551473881434,0.0006358274908940336,79.64997396318185,0.048040803787072775,16.366,2.779576226693558,0.0,0.027795762266935586,0.0007408173233466019,0.042830048752142615,4.470407959480397e-05,3.4767747667289353,8.884369852341048e-05,11.800245213277298,48.18914917123496,2569.0339660832055,97.66738641809148,0.9956429268274468,284.3337710246587,5.354547737410862,10.871488712783023,10.377280911330452,10.72853738649125,-13.468763214624069,-13.468763214624069,0.0004782762466934795,-13.468763214624067,-0.0004782762466934795,linear,100,1.0,1.0,100,100,0.36,1000
1.0,0.16021,0.02278793300920412,1.113325575310504,0.02278793300920412,6.949164067851595,-0.1697564015762897,0.0006035480499683593,13.359651284492568,0.0006035480499683593,83.3883732881379,0.047069683950499125,16.021,2.677042958190996,0.0,0.02677042958190996,0.0006593730497944364,0.04260973543492662,4.103952475049121e-05,3.415635448354216,8.425815913638451e-05,12.120157447852103,49.392465118868685,2693.9144407688473,97.72198516329154,1.0421784258995024,286.8022845360724,5.365372442561348,11.05509524178385,11.26483969345624,11.524926537120642,-13.679103612782773,-13.679103612782773,0.0004561045776007987,-13.679103612782773,-0.0004561045776007987,linear,100,1.0,1.0,100,100,0.37,1000
1.0,0.15733999999999998,0.02215445082426248,1.1200737587481817,0.02215445082426248,7.118811228855864,-0.17046377907409954,0.0005704295412352132,13.804026076948956,0.0005704295412352132,87.73373634771167,0.04724644180751851,15.734,2.5944641065160257,0.0,0.025944641065160253,0.0006654921801557179,0.043624849335230614,3.994431150818634e-05,3.5484462572904154,7.960984991054876e-05,12.549460851912675,50.82165261024071,2850.566274524788,97.83526783987821,0.9927005172334554,289.7461541101398,5.203344729491909,11.248644967659752,11.572654838259632,11.964663747403439,-14.017357680647489,-14.017357680647489,0.0004328175311322098,-14.017357680647489,-0.0004328175311322098,linear,100,1.0,1.0,100,100,0.38,1000
1.0,0.15450999999999998,0.021610031587790728,1.1192288636535583,0.021610031587790728,7.243730914850547,-0.1688643123127315,0.0005411190560301358,14.00410715383237,0.0005411190560301358,90.63560386921475,0.046189071847122454,15.451,2.7769765933475203,0.0,0.027769765933475205,0.000665473002185117,0.0440824282086539,3.8237954531210936e-05,3.681248672900355,7.412559080482275e-05,12.751433904597135,51.92315247900431,2969.1212473147034,97.81927570255657,0.9999745920423014,291.7663030511123,5.480289930131627,11.519997176844026,12.81591818373102,13.259671693447668,-14.261895941682393,-14.261895941682393,0.0004136552249873803,-14.261895941682393,-0.0004136552249873803,linear,100,1.0,1.0,100,100,0.39,1000
1.0,0.15136999999999998,0.021048311304469453,1.1243532445037625,0.021048311304469453,7.427847291430022,-0.1689165892836014,0.0005119673695799504,14.5174509766118,0.0005119673695799504,95.9070554047156,0.045816157392322074,15.137,2.6721210676165104,0.0,0.026721210676165105,0.0006126090289314393,0.043091889065226215,3.4823477647209174e-05,3.9394833978008594,6.893596081009384e-05,13.253280758185662,53.231517491128976,3116.0983118924655,97.91614805292353,0.9925434174092684,294.40010504061576,5.234442461183311,11.630174498565426,13.15898589757975,13.396801401454882,-14.55566771872704,-14.55566771872704,0.0003938545950147233,-14.55566771872704,-0.0003938545950147233,linear,100,1.0,1.0,100,100,0.4,1000
1.0,0.15018,0.02056382186563188,1.124545288368418,0.02056382186563188,7.487983009511374,-0.16802788546703773,0.0004885483325178594,14.644802950607284,0.0004885483325178594,97.51500166871278,0.045332867167925124,15.018,2.6175706294195775,0.0,0.02617570629419577,0.0005810977691197519,0.04381072946942841,3.201181298115205e-05,3.6224059277484475,6.567756279641951e-05,13.380200845015676,54.39313994857198,3247.148454237658,97.93417041973564,1.026324425339945,296.4973275381452,5.286522500462243,11.787956660155494,12.940195193718555,13.102165671749528,-15.00267215362125,-15.00267215362125,0.0003761370097133241,-15.002672153621248,-0.0003761370097133241,linear,100,1.0,1.0,100,100,0.41000000000000003,1000
1.0,0.14562,0.020049247642046082,1.1310056809495042,0.020049247642046082,7.7668292882125005,-0.16772164121781297,0.00046552407069616576,15.365720909606623,0.00046552407069616576,105.51930304633035,0.04477119440807359,14.562,2.6061765097552394,0.0,0.02606176509755239,0.0005751830627951757,0.045216013892477876,3.142621703085879e-05,3.9724588618282177,6.355173968407537e-05,14.086547059266572,55.8210279710021,3420.2095523517382,97.95636155780826,0.9929011070381677,298.913125701721,5.241120734299882,12.051110560017515,14.088296774164318,14.483849140370891,-15.09509441515334,-15.09509441515334,0.0003606537054446032,-15.09509441515334,-0.0003606537054446032,linear,100,1.0,1.0,100,100,0.42,1000
1.0,0.14298000000000002,0.019565143394269454,1.1328526928819673,0.019565143394269454,7.923154936928012,-0.16827598079396927,0.00044218232039643427,15.557006179533069,0.00044218232039643427,108.80547055205669,0.04486500373008143,14.298,2.578215662042258,0.0,0.025782156620422585,0.000572196837008391,0.045816892305997475,2.9654582370549003e-05,4.2850883131113005,5.9387484358108626e-05,14.273650955763143,57.033831082090266,3562.2220551967384,98.00070854203587,1.010536716704839,301.1409383636975,5.33545338122726,12.190491605277781,15.373940675036192,15.666067621086396,-15.390560437716676,-15.390560437716676,0.00034411006908371803,-15.390560437716676,-0.00034411006908371803,linear,100,1.0,1.0,100,100,0.43,1000
1.0,0.14103,0.019141109071561524,1.1352296321019586,0.019141109071561524,8.04956131391873,-0.1668692934237373,0.00042246856757432923,15.924881089826549,0.00042246856757432923,112.91839388659537,0.0440950280760625,14.103,2.578835202179465,0.0,0.025788352021794646,0.000545188787135679,0.043695458802219214,2.8267728832848578e-05,4.332121812672968,5.608651108491438e-05,14.636134772224201,58.22508062728864,3709.9026730243636,98.02095631633259,0.953355859002596,303.1417096642717,5.232006460302544,12.352381938655768,15.284585612020145,15.647831938741184,-15.729745632639872,-15.729745632639872,0.0003303798260063491,-15.729745632639872,-0.0003303798260063491,linear,100,1.0,1.0,100,100,0.44,1000
