"N","qN","R","qR","phiN","Chi","Gamma","Mu","Sigc","taninv","K","sigK","M","sigM","error"
0.37162864872765006,6.342752544550921,0.20108468336498017,0.04426479484567176,0.039214521786121226,0.08087009976798866,1,4.,0.23094010767585035,1,0.5,0.1,1,0.1,2.0004646874531868e-14
0.9736978167960222,33.655538193503915,0.20429880364955527,0.045282314082178754,0.05043611857615987,0.04173800117263954,1,4.,0.23094010767585035,1,1.,0.1,1,0.1,1.6249082180371329e-12
1.5769208525200804,81.81236440028371,0.20526340781688474,0.045762882879295363,0.054317816659975315,0.028088711059067156,1,4.,0.23094010767585035,1,1.5,0.1,1,0.1,1.4564396338042224e-11
2.180359080423978,150.7784085856922,0.20573091607219401,0.046032462417693217,0.05629332018534705,0.02116260491395207,1,4.,0.23094010767585035,1,2.,0.1,1,0.1,2.1400312115175915e-11
0.3969268050416718,6.760480431271263,0.17945778192065748,0.03538647320350476,0.041908314627774446,0.06441019098376452,1,4.5,0.2598076211353316,1,0.5,0.1,1,0.1,1.7523194715962863e-12
0.9994582623573699,34.50672218816814,0.18189880662511682,0.035967969513632715,0.05179518225171531,0.03308717585164164,1,4.5,0.2598076211353316,1,1.,0.1,1,0.1,1.0498578164112844e-12
1.602795950985795,83.09089502265253,0.18264658304601972,0.036282132212319865,0.05522816672233599,0.022239849532257716,1,4.5,0.2598076211353316,1,1.5,0.1,1,0.1,6.190623340866526e-11
2.20628703122611,152.48212535466175,0.18301122131338843,0.03646335340950795,0.05697760174504746,0.016746553563309022,1,4.5,0.2598076211353316,1,2.,0.1,1,0.1,4.413525931071211e-11
0.41725709805201655,7.09495033848619,0.1620070474938029,0.028925294759262206,0.04407705925591171,0.052492566875318614,1,5.,0.28867513459481287,1,0.5,0.1,1,0.1,6.656675697095155e-13
1.0200969819419972,35.187220039220314,0.16392139556124885,0.029256050096885512,0.05288515925510928,0.026870223922747412,1,5.,0.28867513459481287,1,1.,0.1,1,0.1,1.8109823950113464e-12
1.6235139041053908,84.11315431655291,0.16451752812226506,0.02946848501865183,0.05595761784362785,0.018044011372973515,1,5.,0.28867513459481287,1,1.5,0.1,1,0.1,1.2286750487182636e-10
2.2270385779302386,153.84767521459221,0.1648099060465356,0.029594948445078494,0.05752696229860882,0.013581152565533943,1,5.,0.28867513459481287,1,2.,0.1,1,0.1,1.6981591918435066e-9
0.43394660250426564,7.368662097984049,0.14763606692630546,0.024080225340178864,0.045859823694565705,0.04359281651493709,1,5.5,0.3175426480542942,1,0.5,0.1,1,0.1,2.057346276232873e-12
1.0370025997918082,35.74364079161333,0.14917548548689066,0.024260671849755003,0.05377868279047132,0.022253325470249528,1,5.5,0.3175426480542942,1,1.,0.1,1,0.1,2.553161914720251e-12
1.640477186900589,84.9486918022017,0.14966139815140028,0.02440801332812736,0.056554866978869134,0.014932356064421308,1,5.5,0.3175426480542942,1,1.5,0.1,1,0.1,9.30474355213465e-14
2.2440308722884734,154.95937639879136,0.14990065561613297,0.024498696364436495,0.05797478115083815,0.011235103277073248,1,5.5,0.3175426480542942,1,2.,0.1,1,0.1,9.045897748122739e-11
0.44788999725187717,7.596770606291981,0.1355991045674817,0.02035541578610956,0.04735113634085558,0.036774234319005665,1,6.,0.3464101615137755,1,0.5,0.1,1,0.1,2.2867926896655323e-12
1.0511032036409023,36.20721973825913,0.1368622025642432,0.020443015774789994,0.05452469919755176,0.018731262490735937,1,6.,0.3464101615137755,1,1.,0.1,1,0.1,1.2166496201218145e-12
1.654620638439482,85.6449629760011,0.1372655479995395,0.02054718338039511,0.057053289614643066,0.012561220445075925,1,6.,0.3464101615137755,1,1.5,0.1,1,0.1,4.860716139011269e-12
2.2581951469240074,155.88690872447532,0.13746487798401252,0.0206137627634037,0.05834882345249737,0.009448296339579727,1,6.,0.3464101615137755,1,2.,0.1,1,0.1,7.032131743893725e-10
0.4597120719725855,7.789764983972147,0.1253720896992781,0.01743104702132094,0.04861688235039824,0.03143632175112767,1,6.5,0.3752776749732568,1,0.5,0.1,1,0.1,2.310891677799758e-12
1.0630436572710404,36.599197217767795,0.1264257062888149,0.01746009002586492,0.05515661167991365,0.015983459210625692,1,6.5,0.3752776749732568,1,1.,0.1,1,0.1,4.034987062958194e-12
1.6665930063011831,86.23433610578539,0.12676569248848366,0.017534791903130943,0.05747570181209394,0.010713027194723201,1,6.5,0.3752776749732568,1,1.5,0.1,1,0.1,6.305950240303817e-11
2.2701820899822525,156.67352765435217,0.12693429149420787,0.017584641056814877,0.05866633010321709,0.008056157178568266,1,6.5,0.3752776749732568,1,2.,0.1,1,0.1,7.168584101568487e-11
0.46986185809542974,7.955158539500531,0.1165763936119558,0.015093558052084049,0.049704552946618574,0.0271801110951393,1,7.000000000000001,0.4041451884327381,1,0.5,0.1,1,0.1,2.3780869929257897e-12
1.0732844052617594,36.93518076170082,0.11746752923466085,0.015085253120294665,0.055699081510883874,0.013798620424495901,1,7.000000000000001,0.4041451884327381,1,1.,0.1,1,0.1,2.4026512966363007e-12
1.6768593820308904,86.73906834042505,0.11775774487671876,0.015139296366206742,0.057837822307160114,0.009244590985633589,1,7.000000000000001,0.4041451884327381,1,1.5,0.1,1,0.1,6.32904203838668e-11
2.2804579158896896,157.34905123563868,0.11790224497760392,0.01517725042887669,0.058939212727842916,0.006950469685379465,1,7.000000000000001,0.4041451884327381,1,2.,0.1,1,0.1,1.1636733721924578e-9
0.47867013587669416,8.098488896411832,0.10893184437781019,0.01319602604529888,0.050649344537104846,0.023732293439102915,1,7.5,0.4330127018922194,1,0.5,0.1,1,0.1,6.856278138610534e-14
1.0821647002832464,37.22613287926249,0.10969440480015816,0.013163809232279644,0.05616945533606793,0.012032862444460961,1,7.5,0.4330127018922194,1,1.,0.1,1,0.1,7.599175642429505e-12
1.6857611317726402,87.17545776352553,0.10994481256274327,0.01320306600048268,0.058151184882297036,0.008058574539637833,1,7.5,0.4330127018922194,1,1.5,0.1,1,0.1,2.0313116917205594e-10
2.2893695825805547,157.93074660269286,0.11006989957993885,0.013232302649747825,0.05917434228930707,0.006057691396768911,1,7.5,0.4330127018922194,1,2.,0.1,1,0.1,4.27125233701729e-11
0.48638627384351485,8.223846997014826,0.10222669803672589,0.011634701883500746,0.05147736595073005,0.020900595582983877,1,8.,0.4618802153517007,1,0.5,0.1,1,0.1,1.199797304047858e-12
1.0899382780790368,37.48072249750955,0.10288588503248083,0.011587322957106311,0.05658151417683993,0.010585505338916864,1,8.,0.4618802153517007,1,1.,0.1,1,0.1,6.813312302532204e-12
1.6935503972632975,87.55857415539779,0.10310409889226345,0.011615865334350044,0.058426508836116664,0.007086970138923759,1,8.,0.4618802153517007,1,1.5,0.1,1,0.1,6.552322848969695e-12
2.297168537441758,158.43994666937454,0.1032132967361737,0.011638589281066317,0.05938028953761193,0.005326492311574722,1,8.,0.4618802153517007,1,2.,0.1,1,0.1,1.71859232718012e-10
0.49320124929493425,8.334427797556978,0.09629809664686324,0.010334691976020726,0.052209091939542596,0.018546646835617225,1,8.5,0.490747728811182,1,0.5,0.1,1,0.1,2.729102768424124e-12
1.096799993317595,37.70530283287142,0.09687294198303038,0.01027791403915377,0.05694536663758226,0.009384366888447569,1,8.5,0.490747728811182,1,1.,0.1,1,0.1,6.105863065745782e-12
1.7004252225066079,87.89636052458269,0.09706467121658374,0.01029854556736772,0.05866942401640274,0.006281033598922334,1,8.5,0.490747728811182,1,1.5,0.1,1,0.1,2.3238910141335284e-11
2.30405087898929,158.88945387362756,0.0971608035722106,0.010316364867028888,0.05956218881703196,0.004720110875398847,1,8.5,0.490747728811182,1,2.,0.1,1,0.1,5.785520267997113e-10
0.49926392811195747,8.432726992525692,0.09101872125418309,0.009240833858928314,0.0528605999779167,0.01656881523749336,1,9.000000000000002,0.5196152422706634,1,0.5,0.1,1,0.1,5.992513530873126e-13
1.102901168866843,37.904979860750935,0.09152387742991266,0.009178507425045591,0.05726915935995652,0.008376620139805677,1,9.000000000000002,0.5196152422706634,1,1.,0.1,1,0.1,6.54949805420398e-13
1.7065379692193057,88.19622038869579,0.09169353340545225,0.009193217118391215,0.058885194916434846,0.005605136045584526,1,9.000000000000002,0.5196152422706634,1,1.5,0.1,1,0.1,4.5641105566502884e-11
2.3101665116775707,159.29178512590028,0.09177891049365913,0.009207328815244326,0.05972507398949939,0.004211684205701546,1,9.000000000000002,0.5196152422706634,1,2.,0.1,1,0.1,2.034430182068202e-10
0.5046925449106845,8.520626058774138,0.08628754302205145,0.008311756181464609,0.053444005746844936,0.014891080161564759,1,9.5,0.5484827557301445,1,0.5,0.1,1,0.1,2.9024547942346537e-12
1.1083621782393833,38.083408262365744,0.08673447625116489,0.008246476863323127,0.05755872465678613,0.007522869370563886,1,9.5,0.5484827557301445,1,1.,0.1,1,0.1,6.588503027360288e-12
1.712007885052048,88.4647758568546,0.08688562856648616,0.008256735008421012,0.05907854109764876,0.005032741634262264,1,9.5,0.5484827557301445,1,1.5,0.1,1,0.1,6.961286305081074e-11
2.315640452623225,159.65047554195667,0.08696187443184934,0.008267949336088383,0.059870351051228066,0.0037811838023503654,1,9.5,0.5484827557301445,1,2.,0.1,1,0.1,8.630150149633908e-10
0.509581347342989,8.59973459086754,0.08202350714623628,0.007515981624624711,0.05396974624576156,0.01345571144913735,1,10.,0.5773502691896258,1,0.5,0.1,1,0.1,2.8666367486124798e-12
1.1132779867749003,38.24415416796966,0.08242134209145016,0.007449515400373088,0.057819780713682156,0.006793277632155854,1,10.,0.5773502691896258,1,1.,0.1,1,0.1,1.6850605215120546e-12
1.7169332888304314,88.705271351666,0.0825566909484914,0.007456355367353245,0.05925176625581696,0.004543738146909815,1,10.,0.5773502691896258,1,1.5,0.1,1,0.1,2.204269808657536e-10
2.3205688141803145,159.97211669250308,0.08262520727704521,0.007465309270671284,0.06000066424545625,0.0034134624387873423,1,10.,0.5773502691896258,1,2.,0.1,1,0.1,3.525310475300175e-10
0.5140070585958002,8.67129438431742,0.07816073270240646,0.006829188899053972,0.054445872629575454,0.012218200273154064,1,10.500000000000002,0.6062177826491072,1,0.5,0.1,1,0.1,2.8394529659848288e-12
1.1177271273503795,38.38936421319353,0.07851675667572446,0.006762718605401747,0.05805575408400421,0.00616488107887492,1,10.500000000000002,0.6062177826491072,1,1.,0.1,1,0.1,9.177214377565153e-12
1.721389255012871,88.92355977887556,0.07863866127381997,0.006766962333931864,0.05940906717436206,0.004122692697959062,1,10.500000000000002,0.6062177826491072,1,1.5,0.1,1,0.1,3.325632335329439e-10
2.325026830588906,160.26449824042146,0.07870055399456115,0.006774128166773245,0.06011916697319036,0.0030968885995254175,1,10.500000000000002,0.6062177826491072,1,2.,0.1,1,0.1,1.337383549122925e-9
0.5180324010907034,8.736349975938749,0.07464517700258928,0.006232362250759019,0.054879184854641716,0.011143804899495768,1,11.000000000000002,0.6350852961085884,1,0.5,0.1,1,0.1,1.0794370801811783e-12
1.1217722189199577,38.521561982946565,0.074965359960818,0.006166696996737186,0.05827070876080981,0.005619805194055016,1,11.000000000000002,0.6350852961085884,1,1.,0.1,1,0.1,2.9299792261397155e-13
1.7254388272361676,89.12330507993585,0.07507572475590603,0.006168955820499272,0.05955306665862975,0.0037575762984163744,1,11.000000000000002,0.6350852961085884,1,1.5,0.1,1,0.1,9.992751195399706e-11
2.329081128414628,160.529181096542,0.07513178374290784,0.006174663133160113,0.060226470635495855,0.0028223924641955357,1,11.000000000000002,0.6350852961085884,1,2.,0.1,1,0.1,9.590091661232605e-10
0.5217095161213625,8.795710493676497,0.07143204674667669,0.005710449399513711,0.055274936599138624,0.010205074604838809,1,11.5,0.6639528095680698,1,0.5,0.1,1,0.1,2.970617800310836e-12
1.1254664154490737,38.6421854400425,0.07172127734633266,0.005646123187457876,0.058466947813492987,0.00514394162418957,1,11.5,0.6639528095680698,1,1.,0.1,1,0.1,3.4443818276579257e-12
1.7291386764196317,89.30426955480138,0.07182155579781073,0.005646830074498619,0.05968357016765319,0.003438890584812026,1,11.5,0.6639528095680698,1,1.5,0.1,1,0.1,4.348253622881532e-11
2.332783825259207,160.77022720501876,0.07187260554381307,0.005651381414337264,0.06032422264249565,0.002582835713828275,1,11.5,0.6639528095680698,1,2.,0.1,1,0.1,5.399811615239852e-10
0.525081530396219,8.850126403875214,0.06848397228702156,0.00525142838848379,0.055638047242880406,0.009380108920419074,1,12.000000000000002,0.6928203230275511,1,0.5,0.1,1,0.1,3.3865473665200736e-12
1.1288537753950951,38.75254990542583,0.06874626262999044,0.00518877741190228,0.05864658211957713,0.00472604862559162,1,12.000000000000002,0.6928203230275511,1,1.,0.1,1,0.1,1.2082510884430675e-11
1.7325313577151,89.46958989652904,0.06883772817226168,0.0051882816815298945,0.059802826679538734,0.0031590885466121254,1,12.000000000000002,0.6928203230275511,1,1.5,0.1,1,0.1,3.034955371769703e-10
2.3361783617179457,160.99107019783003,0.06888442283935078,0.005191904206057701,0.06041379771913552,0.0023725318549552357,1,12.000000000000002,0.6928203230275511,1,2.,0.1,1,0.1,3.702487130505945e-11
0.528184923455102,8.900183922345196,0.06576946987235358,0.004845588681198628,0.055972345680285196,0.00865124633458085,1,12.5,0.7216878364870323,1,0.5,0.1,1,0.1,3.039383583254743e-12
1.1319703058393091,38.85423332626181,0.06600821787015541,0.004784830714879733,0.05881216139393197,0.004357084826393904,1,12.5,0.7216878364870323,1,1.,0.1,1,0.1,8.837486655433646e-12
1.7356516312408008,89.62260907313582,0.06609197377692605,0.0047834112380042105,0.05991324639166268,0.0029120993318199197,1,12.5,0.7216878364870323,1,1.5,0.1,1,0.1,1.8749740976680966e-10
2.3393008021001265,161.1949656390087,0.06613481046305136,0.004786270946156266,0.06049652115679627,0.002186906577491864,1,12.5,0.7216878364870323,1,2.,0.1,1,0.1,3.5023239256898104e-11
0.5310505716489008,8.94638228064118,0.06326185115403898,0.004485023787528685,0.056281102356043056,0.008004123622871569,1,13.,0.7505553499465136,1,0.5,0.1,1,0.1,3.056286899465453e-12
1.1348473415585003,38.94817278708424,0.0634799098491497,0.004426281111966802,0.0589651934533611,0.004029698954456172,1,13.,0.7505553499465136,1,1.,0.1,1,0.1,1.6387681033848038e-13
1.7385326476834997,89.7634925610656,0.0635568324915333,0.004424141676079785,0.06001493756609161,0.0026929806375712148,1,13.,0.7505553499465136,1,1.5,0.1,1,0.1,3.216775813737369e-10
2.3421830507628405,161.38336318846385,0.06359628132285411,0.004426382568256356,0.060572972842211914,0.0020222434990478013,1,13.,0.7505553499465136,1,2.,0.1,1,0.1,5.607222267416067e-11
0.5337047732266408,8.989152173814142,0.060938344928466996,0.004163243807939484,0.056567143347137694,0.00742696376524164,1,13.5,0.779422863405995,1,0.5,0.1,1,0.1,3.097257434886917e-12
1.137512104494178,39.03491998486787,0.061138097631328554,0.004106565352400868,0.059106562393537176,0.0037378669819778626,1,13.5,0.779422863405995,1,1.,0.1,1,0.1,1.4685877307922414e-11
1.7412002645536617,89.89409145724821,0.06120899125093456,0.0041038790886056935,0.06010922924254297,0.0024976937399713225,1,13.5,0.779422863405995,1,1.5,0.1,1,0.1,3.368546815424155e-10
2.3448509438328644,161.55878063781788,0.06124544872264732,0.004105615373758861,0.060644175051858706,0.0018755024946192109,1,13.5,0.779422863405995,1,2.,0.1,1,0.1,8.581643607782759e-10
0.536170098175575,9.028860044024258,0.05877940078037654,0.0038748807313410453,0.05683287628623451,0.006910035912200259,1,14.000000000000002,0.8082903768654762,1,0.5,0.1,1,0.1,3.506136117120995e-12
1.1399863076917478,39.11571172819806,0.05896293058612586,0.0038202823511926396,0.0592382747100384,0.0034766271833042966,1,14.000000000000002,0.8082903768654762,1,1.,0.1,1,0.1,2.6647377737305845e-12
1.743675788549743,90.01660669545682,0.059028483157925526,0.0038171854010553377,0.060197711259565134,0.0023229078826169985,1,14.000000000000002,0.8082903768654762,1,1.5,0.1,1,0.1,1.533785743852695e-10
2.347330765849459,161.71940567454752,0.05906215664180473,0.0038184801326148735,0.060709377189798186,0.0017441691735905396,1,14.000000000000002,0.8082903768654762,1,2.,0.1,1,0.1,5.00727361323168e-11
0.5384659902344182,9.0658275389629,0.056768142903854193,0.003615464335743019,0.05708041776971634,0.006445244097504823,1,14.500000000000002,0.8371578903249576,1,0.5,0.1,1,0.1,3.173209808267329e-12
1.1422907139124063,39.19065892237729,0.056937182627069746,0.003562917605339089,0.059360494208966996,0.003241842765508293,1,14.500000000000002,0.8371578903249576,1,1.,0.1,1,0.1,1.914450553571475e-11
1.7459825588274904,90.12937910855631,0.05699792585038313,0.0035595046614251232,0.060279167636089426,0.002165842367497182,1,14.500000000000002,0.8371578903249576,1,1.5,0.1,1,0.1,5.87309034988881e-11
2.349639618344491,161.8690091359947,0.05702916629644339,0.0035604464707213734,0.06077011820564848,0.001626162904233697,1,14.500000000000002,0.8371578903249576,1,2.,0.1,1,0.1,1.5867437085334714e-10
0.5406093476361249,9.100325266339189,0.054889922454129936,0.003381246741476465,0.05731154992141041,0.006025807174040796,1,15.000000000000002,0.8660254037844389,1,0.5,0.1,1,0.1,3.1009436004578654e-12
1.1444411262929275,39.2608843964071,0.05504602237242052,0.0033307144386319977,0.05947505295977479,0.0030300645790250205,1,15.000000000000002,0.8660254037844389,1,1.,0.1,1,0.1,1.7864140619093793e-12
1.7481356592168797,90.23465018369208,0.0551024200122261,0.0033270616167908806,0.06035522268833993,0.002024184460802517,1,15.000000000000002,0.8660254037844389,1,1.5,0.1,1,0.1,2.5219312075015157e-11
2.35179390429325,162.00936356305786,0.05513148940047085,0.003327713828035382,0.060827112528713756,0.001519740561757115,1,15.000000000000002,0.8660254037844389,1,2.,0.1,1,0.1,2.655681301940196e-10
0.542614877528878,9.132593092455245,0.05313196685315518,0.0031690677594038252,0.05752785439429431,0.005646011803369561,1,15.500000000000004,0.8948929172439202,1,0.5,0.1,1,0.1,3.138623686304565e-12
1.146453342096163,39.32641510967924,0.05327642898556295,0.003120488807519069,0.05958198275278481,0.002838377885453732,1,15.500000000000004,0.8948929172439202,1,1.,0.1,1,0.1,3.809667974074511e-12
1.7501495073684947,90.33346026522493,0.05332893928620983,0.003116667570437605,0.06042662769631768,0.0018959838435948363,1,15.500000000000004,0.8948929172439202,1,1.5,0.1,1,0.1,1.5258126952246305e-10
2.3538065223147537,162.143338772987,0.053356097042156395,0.003117088231996183,0.060881531486074614,0.001423436545786005,1,15.500000000000004,0.8948929172439202,1,2.,0.1,1,0.1,8.514969919198809e-10
0.5444954582775007,9.162840211545598,0.051483087021243254,0.002976247337221322,0.05773071204132718,0.00530101649847381,1,16.000000000000004,0.9237604307034015,1,0.5,0.1,1,0.1,3.3178163222816644e-12
1.1483398604089785,39.387900594663705,0.05161706518225269,0.0029295560268789212,0.059682334916450586,0.0026643214180289226,1,16.000000000000004,0.9237604307034015,1,1.,0.1,1,0.1,5.592525562437765e-13
1.7520383240116835,90.42557850414133,0.05166603469290866,0.0029256131182195345,0.06049320241711126,0.0017795860939258943,1,16.000000000000004,0.9237604307034015,1,1.5,0.1,1,0.1,1.567995480432345e-11
2.3556961848733162,162.26628612050402,0.05169142221872641,0.0029258333244588652,0.0609314698662507,0.0013360015654973211,1,16.000000000000004,0.9237604307034015,1,2.,0.1,1,0.1,4.2120376031216675e-10
0.5462624107279012,9.191250831248823,0.04993343983815966,0.002800500704458101,0.057921340262315324,0.004986696828142221,1,16.5,0.9526279441628828,1,0.5,0.1,1,0.1,3.5647259147695376e-12
1.1501125225815179,39.445500961288495,0.05005792547306662,0.0027556223885765473,0.059776371955312935,0.0025057959026670916,1,16.5,0.9526279441628828,1,1.,0.1,1,0.1,1.0806508435917378e-11
1.7538123584239376,90.51240042321216,0.05010370813899233,0.0027516044138651452,0.06055596359503357,0.0016735877128515506,1,16.5,0.9526279441628828,1,1.5,0.1,1,0.1,2.0675409911953803e-11
2.35747178575154,162.38139727666933,0.05012746855718705,0.00275165374138059,0.060978231905735314,0.0012563815519758882,1,16.5,0.9526279441628828,1,2.,0.1,1,0.1,6.176369652863144e-11
0.5479257169876031,9.217990056765307,0.04847433248647707,0.0026398705694883934,0.058100831179901335,0.004699521820019053,1,17.,0.981495457622364,1,0.5,0.1,1,0.1,3.1749362483217067e-12
1.1517808062811734,39.49982406553227,0.048590218684533865,0.0025967323854872225,0.059865079692640544,0.0023610093518108234,1,17.,0.981495457622364,1,1.,0.1,1,0.1,1.0974780217961769e-11
1.7554835887902906,90.59305490041683,0.04863305293377594,0.002592663424510363,0.060614273380244554,0.0015767825584396358,1,17.,0.981495457622364,1,1.5,0.1,1,0.1,3.869736815284132e-10
2.359142298513899,162.490414251751,0.048655385227034845,0.0025925797102484094,0.061022526058092386,0.0011836732557955804,1,17.,0.981495457622364,1,2.,0.1,1,0.1,8.707738393261108e-11
0.5494942541456449,9.243196919467666,0.04709805588837556,0.0024926717897400166,0.058270104440392934,0.004436453736929095,1,17.5,1.0103629710818454,1,0.5,0.1,1,0.1,3.2942426448430227e-12
1.1533536579090535,39.551144399803434,0.047206131064662045,0.002451199836371191,0.05994890542373538,0.0022284188100940507,1,17.5,1.0103629710818454,1,1.,0.1,1,0.1,3.616063009714697e-12
1.7570579655112086,90.67013274478371,0.047246305174137734,0.0024471126444779306,0.060670007806694404,0.0014881422350718357,1,17.5,1.0103629710818454,1,1.5,0.1,1,0.1,3.372475744560096e-10
2.3607163105693383,162.59426314720588,0.04726731639785814,0.002446915101935782,0.06106472815500891,0.0011170995997276142,1,17.5,1.0103629710818454,1,2.,0.1,1,0.1,8.89680862801569e-10
0.5509758863089377,9.267001597083317,0.04579775401649117,0.002357448005668844,0.058430022754820454,0.004194868545910067,1,18.,1.0392304845413265,1,0.5,0.1,1,0.1,3.3160979875659887e-12
1.1548394071357937,39.599533278194116,0.045898700232547336,0.0023175659652526575,0.06002795416018236,0.0021066906830372405,1,18.,1.0392304845413265,1,1.,0.1,1,0.1,6.212448905512099e-13
1.7585449295443918,90.74293815327165,0.04593644840392736,0.0023134830663372064,0.060722660341602896,0.0014067715279777872,1,18.,1.0392304845413265,1,1.5,0.1,1,0.1,2.838897322551684e-10
2.362204385974264,162.69092964327197,0.04595622137771312,0.0023131857609536934,0.06110401236614754,0.0010559871416586885,1,18.,1.0392304845413265,1,2.,0.1,1,0.1,6.213806859264518e-10
