"N","qN","R","qR","phiN","Chi","Gamma","Mu","Sigc","taninv","K","sigK","M","sigM","error"
0.9826752944455419,3.0049871425819945,1.0087380448039036,1.40124315184367,0.5041765897071796,0.5087762215174012,1,1,0.7000000000000001,1,2.,0.1,1,0.1,2.8307568325566706e-21
2.3619229438894638,12.978791020032439,1.487244081274337,3.457349657322702,0.6455185025493662,0.44237899145710935,1,1,0.7000000000000001,1,5.,0.1,1,0.1,6.454038752258113e-18
0.054163206105758,0.06155188320748488,0.47430985743381937,0.24097789925948632,0.0841141793910048,0.44993968171778015,1,1,0.75,1,0.5,0.1,1,0.1,2.1444741845426812e-22
0.36555511200169066,0.6635390809859544,0.7323029229733219,0.6489679019895809,0.3310115840692524,0.536267570995271,1,1,0.75,1,1.,0.1,1,0.1,2.2498347321567426e-22
0.6612658841486095,1.544813301861329,0.9029259038620072,1.0755978001519952,0.45074395198019424,0.5435167919100151,1,1,0.75,1,1.5,0.1,1,0.1,6.59087862893432e-24
0.920404921530274,2.556700994001918,1.0414470289975621,1.5102755747909549,0.5178290541562116,0.5423059571039244,1,1,0.75,1,2.,0.1,1,0.1,3.234219111443233e-21
2.074645457692967,9.77942233580145,1.6262037587096971,4.184443905780783,0.6581063466089345,0.5289077329683094,1,1,0.75,1,5.,0.1,1,0.1,1.5009713985917604e-18
0.059251736894869296,0.06436113905242796,0.4720313241739107,0.23990599445269023,0.09585134970625409,0.4456271420027511,1,1,0.8,1,0.5,0.1,1,0.1,1.4559966521219448e-22
0.3579810406231102,0.6092573346995587,0.7363873059237628,0.6623473366532846,0.3445068939062473,0.5422662643256573,1,1,0.8,1,1.,0.1,1,0.1,1.7194782535217626e-22
0.6295092610016849,1.3583789011099368,0.9205225376122912,1.1285594971088198,0.4630008262106535,0.5649078281681146,1,1,0.8,1,1.5,0.1,1,0.1,2.2867917474484585e-23
0.8605634926240951,2.180027438252842,1.074943159923689,1.6241105415432204,0.5291593559487541,0.5777513985333627,1,1,0.8,1,2.,0.1,1,0.1,2.2747804179017887e-21
1.8181299971582376,7.389933783267673,1.7742261730445112,5.023771444862101,0.6668059863448881,0.6295757026232346,1,1,0.8,1,5.,0.1,1,0.1,1.999614526057992e-19
0.0639213232609055,0.06651848023638443,0.4699595628626995,0.23907386353412013,0.10749753888626834,0.44172398145219927,1,1,0.8500000000000001,1,0.5,0.1,1,0.1,9.577804997561934e-23
0.34976599254145474,0.5597583754765418,0.7408691621553708,0.6762200922261009,0.3568125371199118,0.5488871154328011,1,1,0.8500000000000001,1,1.,0.1,1,0.1,1.1273623218014118e-22
0.5985233341905447,1.197041713643383,0.9383660331486906,1.1824699938884904,0.4735715789477609,0.5870205414448062,1,1,0.8500000000000001,1,1.5,0.1,1,0.1,4.2736949858952594e-23
0.8039306385964969,1.8646378194658277,1.1086900777715323,1.7411438715851042,0.538447704489192,0.6145968442745232,1,1,0.8500000000000001,1,2.,0.1,1,0.1,1.4521733083897064e-21
1.5953265068156464,5.632605485453462,1.9265398734492116,5.95547200175486,0.672256338201557,0.7423111767979409,1,1,0.8500000000000001,1,5.,0.1,1,0.1,1.4519091797997269e-21
0.06817235692212399,0.06809766024165004,0.46808925241308497,0.23846418933224378,0.11897744749311479,0.4382150964492816,1,1,0.9000000000000001,1,0.5,0.1,1,0.1,6.403554399811861e-23
0.3411100101659701,0.5146810500137675,0.7456509849451084,0.6904294260500278,0.368014727881437,0.5559953913496104,1,1,0.9000000000000001,1,1.,0.1,1,0.1,8.650250919565895e-23
0.5686589672049882,1.0575788835979174,0.9562307878000254,1.23676285744242,0.4826460171727173,0.6095848796911048,1,1,0.9000000000000001,1,1.5,0.1,1,0.1,4.3418255742722543e-23
0.7509816599191412,1.6011200590913446,1.142216418241844,1.8597972778060505,0.545970925179589,0.6523291730506136,1,1,0.9000000000000001,1,2.,0.1,1,0.1,8.328614022373685e-22
1.4054141604248709,4.34827320706432,2.07864411969573,6.952651069289115,0.6751304948786143,0.8641522752691273,1,1,0.9000000000000001,1,5.,0.1,1,0.1,1.446255080003845e-21
0.07201439810415128,0.06916987950420353,0.4664116460415513,0.23805826765419535,0.13023430815830345,0.4350796471263786,1,1,0.9500000000000001,1,0.5,0.1,1,0.1,3.6461254104493175e-23
0.3321817355605339,0.47367999356195456,0.7506483337119437,0.7048384324455531,0.37820036090483067,0.5634729209045176,1,1,0.9500000000000001,1,1.,0.1,1,0.1,6.012249612555662e-23
0.5401552462808072,0.9370795348788318,0.9739277930729549,1.2909312643728335,0.4904056632420691,0.6323568974133043,1,1,0.9500000000000001,1,1.5,0.1,1,0.1,2.5343410129507207e-23
0.7019349833962828,1.3810763374015855,1.1751330218319598,1.9786178440957867,0.5519907373717425,0.6904688094999566,1,1,0.9500000000000001,1,2.,0.1,1,0.1,4.1783228608469746e-22
1.2452257985895254,3.4077643735194663,2.2269475093066595,7.986914950997594,0.6760493955036753,0.9918590418414269,1,1,0.9500000000000001,1,5.,0.1,1,0.1,7.047337186172665e-21
0.07546304254311137,0.06980175775926624,0.46491602242106506,0.23783719314076404,0.14122601826291503,0.43229381580764853,1,1,1.,1,0.5,0.1,1,0.1,3.074306072111676e-23
0.32312058895863016,0.4364227531507298,0.7557890099700254,0.719329094702935,0.38745484649102546,0.5712170275914712,1,1,1.,1,1.,0.1,1,0.1,6.362542471372144e-23
0.5131569342284085,0.832938345279051,0.9913049770775313,1.3445394159484734,0.49701955622451255,0.6551237050524567,1,1,1.,1,1.5,0.1,1,0.1,2.477020714341295e-23
0.6568110477136851,1.197182678501902,1.207138256809609,2.0963446542798962,0.5567457363752369,0.7285913855266708,1,1,1.,1,2.,0.1,1,0.1,1.8085697472254825e-22
1.1106160488965098,2.713393233112428,2.3689765851132147,9.032639168229494,0.6755347247424162,1.122410012162934,1,1,1.,1,5.,0.1,1,0.1,1.978207990917225e-21
0.07853771308869678,0.07005438303362127,0.46359065050039744,0.23778256843094125,0.15192211392334876,0.42983258246276335,1,1,1.05,1,0.5,0.1,1,0.1,1.4094150626174013e-23
0.3140395735685995,0.40259033975135267,0.761012088307396,0.7338011288021363,0.3958604732159259,0.5791393985499839,1,1,1.05,1,1.,0.1,1,0.1,5.358998716389235e-23
0.4877333655279443,0.7428498333263893,1.0082451834154453,1.3972269655768863,0.5026416747717578,0.6777055665869633,1,1,1.05,1,1.5,0.1,1,0.1,2.06472734747011e-23
0.6154906283489859,1.0431821363162879,1.2380139908604597,2.2119412910270557,0.5604471503151013,0.7663393207831213,1,1,1.05,1,2.,0.1,1,0.1,6.581744745011245e-23
0.9973839733854881,2.1945188255782937,2.503274316117193,10.069134535957657,0.6739980427889709,1.2532764603464002,1,1,1.05,1,5.,0.1,1,0.1,9.892474962460868e-22
0.08126009497924604,0.06998299392472059,0.46242342829603555,0.23787691031573024,0.16230139161272888,0.4276708540741174,1,1,1.1,1,0.5,0.1,1,0.1,8.004368781935896e-24
0.3050284000572535,0.37187908330164465,0.7662668490249932,0.7481706327300408,0.4034952498231908,0.5871648839146917,1,1,1.1,1,1.,0.1,1,0.1,4.939711196566201e-23
0.4638965286987483,0.664796667322365,1.024662584133145,1.4487077344300545,0.5074097807152116,0.699955607548276,1,1,1.1,1,1.5,0.1,1,0.1,1.6399035444985596e-23
0.5777652769093411,0.9138190876500872,1.2676156772303722,2.3246000132074967,0.5632777198767778,0.8034247525801074,1,1,1.1,1,2.,0.1,1,0.1,2.8993111160920777e-23
0.9017430046972819,1.8012785285170196,2.6291670260650686,11.081089302195767,0.6717512092348705,1.3825038501895672,1,1,1.1,1,5.,0.1,1,0.1,2.4954379826195544e-21
0.08365302322698735,0.06963702929208175,0.4614023024741449,0.23810386428282537,0.17235002584737602,0.4257841694568846,1,1,1.15,1,0.5,0.1,1,0.1,5.605306233822066e-24
0.296156684497064,0.3440026325392099,0.7715116636442924,0.7623685916063756,0.4104321605905436,0.5952302471391837,1,1,1.15,1,1.,0.1,1,0.1,4.880243923640067e-23
0.44161698876064387,0.5970311072408802,1.0404982819254565,1.4987643823738086,0.5114453683827491,0.7217577831265511,1,1,1.15,1,1.5,0.1,1,0.1,1.5812551803744155e-23
0.5433768935433508,0.8047355606015563,1.2958597529656637,2.4337263448850677,0.5653927737216895,0.8396262496781155,1,1,1.15,1,2.,0.1,1,0.1,2.6903230282449195e-23
0.8204841887833687,1.4988059467167365,2.7465220685830314,12.0580305735585,0.6690247900293791,1.508676694642723,1,1,1.15,1,5.,0.1,1,0.1,1.3571717216624033e-21
0.08573969132536383,0.06906038531468675,0.4605155397696195,0.23844829867224926,0.1820600680693607,0.424149124738608,1,1,1.2,1,0.5,0.1,1,0.1,3.779226134912713e-24
0.28747703861273377,0.31869353530457095,0.776712881091462,0.7763393041292622,0.4167387606116023,0.6032828996533997,1,1,1.2,1,1.,0.1,1,0.1,4.6053205918483614e-23
0.420837064134653,0.5380512782885255,1.0557157029919968,1.547240662903913,0.5148543849545352,0.7430237636959239,1,1,1.2,1,1.5,0.1,1,0.1,2.1652986092117498e-23
0.512046435651665,0.7123507810959477,1.3227107004409133,2.538912592363457,0.5669226115105459,0.8747817985304457,1,1,1.2,1,2.,0.1,1,0.1,2.502576135769461e-23
0.7509765087350494,1.2627097446657014,2.855549446298471,12.993407182327566,0.665986795746363,1.630832528051101,1,1,1.2,1,5.,0.1,1,0.1,1.8371209800580814e-21
0.08754309115934712,0.06829178303906373,0.4597518977082443,0.23889632400312433,0.191428240774078,0.4227436148926639,1,1,1.25,1,0.5,0.1,1,0.1,3.448488892072444e-24
0.2790279322833038,0.2957041879022651,0.7818437539630688,0.7900387958513747,0.42247703761957467,0.6112796556110637,1,1,1.25,1,1.,0.1,1,0.1,4.752898634336523e-23
0.4014812045365084,0.48657468112095487,1.0702961945865506,1.594032609257011,0.5177284251208105,0.7636892960976343,1,1,1.25,1,1.5,0.1,1,0.1,2.700121870450247e-23
0.4834933230835979,0.6337398510443192,1.3481691955598347,2.6399069889431024,0.5679754965798355,0.9087800899282259,1,1,1.25,1,2.,0.1,1,0.1,4.8462641888123116e-23
0.6910986136329375,1.0758131653281438,2.956657855249876,13.883642497373305,0.6627586155136274,1.7483651346021594,1,1,1.25,1,5.,0.1,1,0.1,1.4862231003644066e-21
0.0890856212636785,0.06736518758785065,0.45910072655246725,0.23943526665342277,0.20045496265297763,0.4215469542420066,1,1,1.3,1,0.5,0.1,1,0.1,3.32043034936662e-24
0.2708362598618736,0.27480713916453325,0.7868834338333165,0.8034332756790666,0.42770347285273924,0.6191855384413113,1,1,1.3,1,1.,0.1,1,0.1,5.1220932010240935e-23
0.3834638275651269,0.4415111161377838,1.0842350700559873,1.6390796326401982,0.5201461663633928,0.7837104580928747,1,1,1.3,1,1.5,0.1,1,0.1,4.7062026173317444e-23
0.4574476135872959,0.566521307755447,1.3722620157010585,2.736582967094796,0.5686407817366077,0.9415515198679661,1,1,1.3,1,2.,0.1,1,0.1,5.398816164588516e-23
0.6391520708175465,0.9258956657727466,3.050357614169496,14.727311444063055,0.659427470500241,1.8609363148643636,1,1,1.3,1,5.,0.1,1,0.1,8.868231057596635e-22
0.0903888189132261,0.06631024328890316,0.4585520241287346,0.24005361561141625,0.2091435565010346,0.42053991766511917,1,1,1.35,1,0.5,0.1,1,0.1,5.4488678769386715e-24
0.2629195818145217,0.25579483320965074,0.7918160541649316,0.8164976786804791,0.43246924258304176,0.6269726636333219,1,1,1.35,1,1.,0.1,1,0.1,4.5195857668704197e-23
0.36669501286851575,0.4019366279869146,1.0975382114343817,1.6823561643835416,0.5221748773908491,0.8030600837057209,1,1,1.35,1,1.5,0.1,1,0.1,6.471861815058547e-23
0.4336569403481216,0.5087583015960931,1.3950338771521997,2.8289111412553845,0.5689918821625688,0.9730597592011492,1,1,1.35,1,2.,0.1,1,0.1,6.752085698022468e-23
0.5937786253133707,0.8041566270648487,3.137198554797341,15.52448516342578,0.6560557348285607,1.968402954444505,1,1,1.35,1,5.,0.1,1,0.1,5.707731764358868e-22
0.09147318400775523,0.06515270317644196,0.4580964583702016,0.24074095430702117,0.21749960328945944,0.41970473034264366,1,1,1.4,1,0.5,0.1,1,0.1,6.1205123443129955e-24
0.2552880415937096,0.23847891319625553,0.7966299103195497,0.8292143242594238,0.43682051230964425,0.6346192140157337,1,1,1.4,1,1.,0.1,1,0.1,6.004481742362782e-23
0.3510844827939134,0.3670694758662748,1.110219249130997,1.723864190831383,0.523871889952923,0.8217245207606632,1,1,1.4,1,1.5,0.1,1,0.1,6.473331633023106e-23
0.41188986366329355,0.45887475091026103,1.4165410854433038,2.916935183614661,0.5690889491493918,1.0032943233744467,1,1,1.4,1,2.,0.1,1,0.1,9.564886991845495e-23
0.5538894682557132,0.704175559591945,3.2177320859331444,16.276235286455133,0.6526877595440841,2.0707599553687324,1,1,1.4,1,5.,0.1,1,0.1,3.2782649109171357e-22
0.09235807128888501,0.06391484013193706,0.45772536784576934,0.24148788522007925,0.22553041430740467,0.4190250247390897,1,1,1.4500000000000002,1,0.5,0.1,1,0.1,7.70945293819269e-24
0.2479459760934097,0.22268921259155522,0.8013167389909106,0.8415717060658889,0.440798785853925,0.6421085161870271,1,1,1.4500000000000002,1,1.,0.1,1,0.1,6.345975199364458e-23
0.33654426664635206,0.33624864018780715,1.1222972836984966,1.7636268246538946,0.5252859691533814,0.8397007953313491,1,1,1.4500000000000002,1,1.5,0.1,1,0.1,8.244094280710872e-23
0.3919368926604309,0.41558587227421695,1.4368467496952166,3.0007518740871917,0.5689811898002377,1.0322642910548545,1,1,1.4500000000000002,1,2.,0.1,1,0.1,1.0328382490968142e-22
0.5186078536442451,0.6212065228072708,3.2924892282108,16.984271334162212,0.6493548178769245,2.16809706357683,1,1,1.4500000000000002,1,5.,0.1,1,0.1,2.503778031918704e-22
0.0930616334792033,0.06261583248846815,0.45743074743965295,0.24228595215579563,0.23324459949161114,0.4184857774063992,1,1,1.5000000000000002,1,0.5,0.1,1,0.1,7.319369933467968e-24
0.24089324852145114,0.2082725473591665,0.8058710942230686,0.8535634197788069,0.444441280852752,0.6494282205042857,1,1,1.5000000000000002,1,1.,0.1,1,0.1,7.185989271524185e-23
0.32299038620399884,0.3089150209210442,1.1337950869801008,1.8016829220919022,0.5264585495693103,0.8569941995068094,1,1,1.5000000000000002,1,1.5,0.1,1,0.1,9.333619652724433e-23
0.37361007611561786,0.3778415275593238,1.4560172750448421,3.0804950957838058,0.5687088318960067,1.0599931526145037,1,1,1.5000000000000002,1,2.,0.1,1,0.1,1.1520227117537944e-22
0.48722376370807813,0.5516959232793607,3.361968872480599,17.65068190899288,0.6460786772092432,2.2605669399056936,1,1,1.5000000000000002,1,5.,0.1,1,0.1,2.0544296942471224e-22
0.09360080220678943,0.06127212045087883,0.45720522423817206,0.24312756327340623,0.2406517146805961,0.4180732341413544,1,1,1.5500000000000003,1,0.5,0.1,1,0.1,7.718613808717998e-24
0.2341263373384825,0.1950914022563667,0.8102898137289578,0.8651872270944588,0.4477813099895155,0.6565695822329092,1,1,1.5500000000000003,1,1.,0.1,1,0.1,8.240664500541287e-23
0.31034383418383654,0.2845952549141614,1.1447377099570917,1.8380826764781304,0.52742482594083,0.8736162830652042,1,1,1.5500000000000003,1,1.5,0.1,1,0.1,1.2107287738732886e-22
0.35674177730975437,0.3447804981424363,1.4741198608667778,3.1563233029990143,0.5683047614713239,1.0865146821009444,1,1,1.5500000000000003,1,2.,0.1,1,0.1,1.4356464245196238e-22
0.45915855504675523,0.4929497670553911,3.4266324127056826,18.2777537077148,0.6428741809312457,2.348361938361033,1,1,1.5500000000000003,1,5.,0.1,1,0.1,2.035983732059393e-22
0.09399129673400826,0.059897731946521836,0.4570420272014005,0.24400591675663538,0.2477619739726808,0.4177748292567315,1,1,1.6,1,0.5,0.1,1,0.1,4.388679434380447e-24
0.227639215699443,0.18302258302289712,0.8145715672908457,0.876444249048716,0.45084865368307947,0.6635268382386648,1,1,1.6,1,1.,0.1,1,0.1,1.0938034713374633e-22
0.2985310557390235,0.26288794973745483,1.1551514254284168,1.8728840786832994,0.5282147005156718,0.8895832104462023,1,1,1.6,1,1.5,0.1,1,0.1,1.4897542730911473e-22
0.3411830373468644,0.31569381245647193,1.491220768759804,3.2284099087907117,0.5677958728362451,1.1118696905902905,1,1,1.6,1,2.,0.1,1,0.1,1.8975699630972693e-22
