phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,epsilon,sample_size
0.70066,0.019908000000000002,0.29129833351165024,0.02210807919034832,0.4157484850164849,1.1105123161718062,-0.9449422829171464,0.24402953458525592,0.04394339892891957,0.3482852376120458,2.20732363516775,1.0943253988613915,9.954,3.005642027920158,0.24374856799579359,0.006011284055840316,0.032033362719373015,0.007389336096616903,0.03454710965116025,0.022561909260049574,0.1591748154785913,0.04345463176343285,1.179243209272702,1.5852698089629258,10.417038782887808,3.4947825396461707,3.5941719457261,1.8837834883531714,0.2861706092053944,0.07390072671332147,0.07363217255803974,-0.12758486932226779,-0.12758486932226779,0.18087769665522857,-0.1275848693287754,-0.18088865138223337,linear,500,0.0,1.0,2.02,1000
0.7823000000000001,0.023400000000000004,0.2778547730464722,0.025348439521746858,0.3551767519448705,1.0832666462284983,-0.9495157855654731,0.2172230715736612,0.049110896109284395,0.27767233998934066,2.0987562439865117,1.1174314177184193,11.7,3.266802718255267,0.24614895896590747,0.006533605436510534,0.030981662978212147,0.007864576545697695,0.0307960044787147,0.02338747254293002,0.14001979666895462,0.048468352723096735,1.2208696533842354,1.751162668576882,11.95086293579884,3.687951744489264,4.690703693820033,2.259894458716189,0.3658366134015555,0.08375202542472496,0.08397385269885088,-0.13904317049456463,-0.13904317049456463,0.16244274520529803,-0.1390431705071373,-0.16243499895959698,linear,500,0.0,1.0,2.222,1000
0.88171,0.026588000000000007,0.2651400228357071,0.028127052634125516,0.30071114406744515,1.0578852352236168,-0.9522762090881376,0.19504671303913515,0.053338488594695505,0.22121413280912672,2.006111350785899,1.1350931776610398,13.294,3.5326426368938026,0.21082736041605227,0.007065285273787605,0.02933768184683402,0.007648872713927766,0.028069618154908327,0.022207499078802213,0.12474748132981588,0.05254735750481264,1.2639780667177334,1.9320991807373413,13.320177277208181,3.6472532757797045,5.847221707004619,2.513941159874727,0.47869679584733044,0.09419995113931802,0.09415839794973022,-0.1443268679750796,-0.1443268679750796,0.15090465165497838,-0.14432686799694006,-0.15085192532404607,linear,500,0.0,1.0,2.424,1000
0.92488,0.029986000000000006,0.2545494308490612,0.029945197392965382,0.27522427866216287,0.9986392780952904,-0.9558794635856073,0.1771130466649699,0.05335218940431182,0.1914984069987133,1.7792366239015482,1.154405709504784,14.993,3.660184558188289,0.1779004935350096,0.007320369116376578,0.027752359229511164,0.008061161633856043,0.024979516708531622,0.021838880251527106,0.11231763391938894,0.05245547455740816,1.2970796353343805,2.072485899665152,14.188288384902632,3.8457000872950466,6.644990313882132,2.753524674574549,0.5564701616234401,0.09239867865570552,0.09316542872497098,-0.15297986380251247,-0.15297986380251247,0.136538018170711,-0.1529798638783746,-0.22339376826248689,linear,500,0.0,1.0,2.626,1000
0.96188,0.03295,0.2439327866398896,0.03253441336527873,0.2536000193786019,0.987387355547154,-0.9570168912651105,0.1596872827004288,0.056851116798785274,0.1660158051944409,1.7253753201452284,1.1658407569704559,16.475,3.5153058188442152,0.13168775797316926,0.007030611637688431,0.025204964973203094,0.00831176474060975,0.02145211052706623,0.023116808565135236,0.1001840783025269,0.05579262874576245,1.3465037862719973,2.288747072869528,15.470049819979996,3.9679384185061237,7.8919363349161795,3.0969873580317593,0.6397332630800053,0.10368025606248372,0.10481177507555882,-0.15662979744319874,-0.15662979744319874,0.12659553082250405,-0.15662979749195152,-0.12690694739787567,linear,500,0.0,1.0,2.828,1000
0.9821921921921922,0.03554754754754755,0.2346889263836328,0.03402643477241072,0.23894399512566034,0.9572090656014389,-0.9608324977026811,0.14565149094946436,0.05806406667420181,0.1482922508520244,1.6334197625458322,1.1835707135683835,17.773773773773772,4.008358743012601,0.09266329146260553,0.008016717486025202,0.025640261593390865,0.008316599933035735,0.02033282710332166,0.02212312489725924,0.09057259878236215,0.05690626841088069,1.384030794650156,2.4653308573432593,16.192371213684975,3.977363717430755,8.822442889564389,3.209821048570333,0.7199345117913397,0.10468282447883394,0.1045787398094941,-0.15741492977591948,-0.15741492977591948,0.11937062195419823,-0.15741492983935396,-0.11905658688281619,linear,500,0.0,1.0,3.03,1000
0.99148,0.038408000000000005,0.22767655575914703,0.03577222059903971,0.22963302916765543,0.9313742084732268,-0.9638433304025817,0.13510069673495004,0.05905739141951934,0.1362616459585166,1.5376325614330175,1.2013732868848725,19.204,4.051713711505293,0.06506312012192468,0.008103427423010586,0.025033437584064223,0.008278435471596311,0.01890982536632209,0.021902075560898918,0.08326408269260205,0.05777773965293297,1.4250466079552848,2.6642611344225817,17.075867433572174,3.9590745523533077,9.862026424507446,3.337342978180407,0.7823311537845034,0.11302757225305987,0.11238444996637721,-0.1594912627445455,-0.1594912627445455,0.11197209247519237,-0.15949126283697052,-0.11195038468356265,linear,500,0.0,1.0,3.2319999999999998,1000
0.99667,0.04074400000000001,0.21906806994919448,0.036921735349783324,0.21980000396238927,0.9061882817048723,-0.9663670779462002,0.12389904567566251,0.059336587768999034,0.12431300799227679,1.456327011805395,1.213623025908836,20.372,4.0506315556959755,0.039779531168680216,0.008101263111391952,0.02224475545856484,0.008709393066634857,0.01635526772166435,0.02285973454405752,0.07590822640439734,0.0579733732277596,1.4652912312731938,2.860877651129508,17.641419815470808,4.177107605017294,10.705812934888181,3.692547717682456,0.8526953216081941,0.11344069193989682,0.11235636028109022,-0.16215089500420768,-0.16215089500420768,0.10369765520832823,-0.16215089511489894,-0.1025493548225621,linear,500,0.0,1.0,3.4339999999999997,1000
0.99846,0.04376800000000001,0.21390416709885743,0.039111405081229386,0.2142340875937518,0.8936073177031025,-0.9679321910813948,0.11504474581742294,0.062167238866242536,0.11522218798692277,1.4203810744434875,1.2274154550325052,21.884,4.17475077100418,0.028096768497462475,0.00834950154200836,0.023092204011004504,0.008982407950014485,0.01625153516474073,0.023584686633574152,0.06928975311516701,0.06063753685881452,1.518859448952973,3.129445309386985,18.699035300733485,4.2910808249471515,12.028849745453668,3.9851177300642715,0.9018528951181264,0.11264585566126532,0.11223976596613805,-0.16520708087507227,-0.16520708087507227,0.09817973836354411,-0.16520708117462163,-2.485695399161559,linear,500,0.0,1.0,3.6359999999999997,1000
0.9983099999999999,0.04510600000000001,0.2052976279515911,0.03973733761925162,0.20564516828599433,0.8809767573992733,-0.9702638676247547,0.10598673278029426,0.06204621570905568,0.10616615357984416,1.375564574758473,1.2376774896883644,22.553,4.138501057146175,0.026841086043601144,0.008277002114292348,0.022042724020126074,0.009039232582168192,0.014426229928052087,0.023497131605317,0.06383961673774434,0.060467159707989285,1.5566777602445319,3.322673212847036,19.030234993836842,4.35302020063001,12.620245966060443,4.107587518399955,0.9726521843047241,0.1260909368693914,0.12541251305178155,-0.1648107107276701,-0.1648107107276701,0.09191492788186446,-0.16481071089276034,-0.09125214826123318,linear,500,0.0,1.0,3.8379999999999996,1000
