"N","qN","R","qR","phiN","Chi","Gamma","Mu","Sigc","taninv","K","sigK","M","sigM","error"
0.000019451686983054902,0.00017365764985920212,0.4999911425832711,0.2599912398445227,4.205457200923135e-6,0.499983153542636,1,1,0.1,1,0.5,0.1,1,0.1,6.595198050254495e-17
0.32514158419623773,4.867803674579347,0.7755555983287372,0.6243296278061896,0.039114967721552596,0.6168353007017373,1,1,0.1,1,1.,0.1,1,0.1,2.398576625745595e-16
0.9501599549465758,21.32585396495302,0.812298423520448,0.6998205798624911,0.07497878609377173,0.4607621629529633,1,1,0.1,1,1.5,0.1,1,0.1,1.6162076826897354e-14
1.5922294074497487,47.69153782592425,0.826295087092172,0.7328362041305105,0.09348884953590508,0.36100661200316203,1,1,0.1,1,2.,0.1,1,0.1,5.915512233847917e-14
5.479519842918297,411.74433487620274,0.8473400331694398,0.7881523415530929,0.12680527261481495,0.15413115314883136,1,1,0.1,1,5.,0.1,1,0.1,1.0762558334552942e-10
0.00009052548837297568,0.0004405792870471862,0.4999596965240243,0.25996066258116485,0.00003564508042097625,0.4999243509703023,1,1,0.15000000000000002,1,0.5,0.1,1,0.1,2.887098691624333e-17
0.3459261910871358,3.0422720746959935,0.7710576031955213,0.6231349718438369,0.0698130352942043,0.6146007336764024,1,1,0.15000000000000002,1,1.,0.1,1,0.1,1.4735577399153046e-17
0.9749049476467192,12.920617674321578,0.8161435239096093,0.7186798936770277,0.12787085813925175,0.47058979829197517,1,1,0.15000000000000002,1,1.5,0.1,1,0.1,6.14531805412236e-16
1.622611263451102,28.785163299202875,0.8344078164699591,0.7632142966855016,0.15755406111576936,0.3729206906757765,1,1,0.15000000000000002,1,2.,0.1,1,0.1,2.938115509259639e-15
5.548764383253891,248.4545534170975,0.8630253338940922,0.8409441636887405,0.21028367119592473,0.16217874428915108,1,1,0.15000000000000002,1,5.,0.1,1,0.1,1.2173201110336008e-12
0.000413638874883512,0.001411559944803461,0.49982146227103985,0.25982901152556204,0.00023042451926108543,0.49967117124054355,1,1,0.2,1,0.5,0.1,1,0.1,3.976179694624374e-17
0.3750992014543042,2.3960454456745417,0.7640800590287674,0.6194742262617298,0.10292742919163617,0.6092648839194057,1,1,0.2,1,1.,0.1,1,0.1,2.5425557497306274e-18
1.0106516944712474,9.734856150644278,0.8178839697036213,0.7361256849340699,0.1795808860768915,0.4782520816676075,1,1,0.2,1,1.5,0.1,1,0.1,6.461243083420743e-17
1.6654959664599913,21.496592199061563,0.8411376978374658,0.7941214047596155,0.21847680942177788,0.3837013067325741,1,1,0.2,1,2.,0.1,1,0.1,4.596668417278417e-16
5.637019770661582,184.164936141097,0.8793348167741442,0.9002444866307978,0.2868725388315845,0.17045362845577589,1,1,0.2,1,5.,0.1,1,0.1,2.0517463779997453e-14
0.0014295531612302365,0.0038712696533521824,0.4994067035984715,0.2594459176967704,0.0009948381640019766,0.49893437004575497,1,1,0.25,1,0.5,0.1,1,0.1,2.8168504866481427e-22
0.4045361565672972,2.0693615972462664,0.7586574028286813,0.6192845245337008,0.1370721600473488,0.6066163252203794,1,1,0.25,1,1.,0.1,1,0.1,1.2740148642645481e-18
1.0439228264582858,8.034169148559439,0.8220930861645837,0.7594956692439411,0.22900533031824122,0.4885279701286303,1,1,0.25,1,1.5,0.1,1,0.1,1.1244403758828889e-17
1.7021516684200253,17.545417004355546,0.8513098812045211,0.8337948566979926,0.2753824292669862,0.39732330655396697,1,1,0.25,1,2.,0.1,1,0.1,9.406969948171742e-17
5.6931584803365745,148.5193979350096,0.9018203895985022,0.9772221644265767,0.3563383950515081,0.180990520078833,1,1,0.25,1,5.,0.1,1,0.1,2.3210513693446644e-14
0.003679443425402682,0.008454500767222069,0.4985433063132652,0.2586824901167601,0.0029913091609455877,0.49746547761112586,1,1,0.30000000000000004,1,0.5,0.1,1,0.1,3.0124616180244617e-22
0.43114584233208564,1.8615744349853172,0.755898044652183,0.6240323868779463,0.17131156693225796,0.6080529987528251,1,1,0.30000000000000004,1,1.,0.1,1,0.1,2.2112763084212525e-19
1.069312318558658,6.915617284902465,0.8302411223976368,0.7913796701362783,0.2757051258990334,0.5030494271197373,1,1,0.30000000000000004,1,1.5,0.1,1,0.1,2.0872255311650022e-18
1.7247758236717994,14.911632685438033,0.8666853100469949,0.8859485320670308,0.32814648416564085,0.41546362966328826,1,1,0.30000000000000004,1,2.,0.1,1,0.1,1.6582592841382014e-17
5.693537952791924,124.1619078379161,0.9332980585869676,1.0800699175509954,0.41928713334928136,0.19510099927032276,1,1,0.30000000000000004,1,5.,0.1,1,0.1,3.5260355795823486e-15
0.007463644408008463,0.015127988421916887,0.4972019724267043,0.2575676074950191,0.006820271822384483,0.4953173954808194,1,1,0.35,1,0.5,0.1,1,0.1,3.911785569316043e-22
0.4535691595236179,1.7059756899148268,0.7560076406467906,0.6338972085818328,0.20493361493813878,0.613730273744356,1,1,0.35,1,1.,0.1,1,0.1,1.2087657756771962e-19
1.0843192462030289,6.069837667398278,0.8428313487456608,0.8330351550061522,0.31934432667703583,0.5225567958722719,1,1,0.35,1,1.5,0.1,1,0.1,3.0639885850772545e-19
1.7295433902749933,12.898233633943114,0.888114447894272,0.9532760697305935,0.37667117504307834,0.43922979116862276,1,1,0.35,1,2.,0.1,1,0.1,1.356153754652937e-18
5.6241609505119,105.04153955258063,0.9761600374716145,1.2184408432552627,0.47618199458799776,0.21419391350326691,1,1,0.35,1,5.,0.1,1,0.1,2.1011728508967302e-17
0.01270910406112311,0.023275843239651386,0.49551803402271943,0.2562869091355448,0.01274961971558447,0.4928401550172412,1,1,0.4,1,0.5,0.1,1,0.1,8.369433229749829e-22
0.47119090445816864,1.5755504260708557,0.7588886237886037,0.6486810461326183,0.2373749227519394,0.623456132520294,1,1,0.4,1,1.,0.1,1,0.1,5.775777888437625e-20
1.0878201794743316,5.368180349624894,0.8600187129715141,0.8853400012706907,0.3596280040336572,0.5475331608131644,1,1,0.4,1,1.5,0.1,1,0.1,1.6243274092476907e-20
1.7145999882443368,11.214463931404573,0.9161520615387503,1.0384602752007182,0.4208272996259294,0.4696613094354366,1,1,0.4,1,2.,0.1,1,0.1,2.1095055657635856e-20
5.475688286882235,88.62110625308196,1.0331961379504284,1.4059620538417956,0.5273002666054516,0.2401831205642683,1,1,0.4,1,5.,0.1,1,0.1,9.683232392145124e-16
0.019104819244214186,0.03211772939589715,0.4936991054474718,0.2550757113818154,0.020721510145307154,0.4904735748991578,1,1,0.45000000000000007,1,0.5,0.1,1,0.1,1.0304911297830551e-21
0.4837980978009599,1.4581538723315057,0.7643327194207101,0.6680742567171489,0.26819368017163997,0.6369504586959979,1,1,0.45000000000000007,1,1.,0.1,1,0.1,1.0183477972132847e-20
1.079571595276173,4.75168157695565,0.8817901943773051,0.9490260627715377,0.39631471285629044,0.5783718960062048,1,1,0.45000000000000007,1,1.5,0.1,1,0.1,2.4863425550246602e-21
1.6794831617055979,9.728293908527363,0.9512166849722563,1.1444248817934337,0.4604824867353854,0.507868408888583,1,1,0.45000000000000007,1,2.,0.1,1,0.1,3.0904711805013847e-19
5.242487561383172,73.77485864165003,1.108027780179327,1.6629159797053998,0.5727800881453298,0.2758768559628402,1,1,0.45000000000000007,1,5.,0.1,1,0.1,7.350399213244929e-16
0.02627670886649114,0.04099478312382676,0.491938768601527,0.25413271027871814,0.030493529277203446,0.48858190343134217,1,1,0.5000000000000001,1,0.5,0.1,1,0.1,1.0791897658100218e-21
0.4914453374655322,1.3481892717396395,0.7720847324916142,0.6917242876134045,0.2970582156334959,0.6539113966570398,1,1,0.5000000000000001,1,1.,0.1,1,0.1,9.518654193871817e-22
1.060039133046743,4.19302957402995,0.9080007591973239,1.0246609641905244,0.4292344630779166,0.6153860099575855,1,1,0.5000000000000001,1,1.5,0.1,1,0.1,1.1250185498024753e-20
1.6250123209778702,8.38127538951342,0.9935798692180774,1.2742449130005382,0.49553175782143755,0.555021103894127,1,1,0.5000000000000001,1,2.,0.1,1,0.1,2.803774549213893e-19
4.923518825557373,60.07640367059496,1.2053984089321084,2.0198517580834756,0.6126474859219759,0.3254838121711367,1,1,0.5000000000000001,1,5.,0.1,1,0.1,1.692599740107013e-17
0.033883900444712726,0.04944775048169326,0.49038076938636954,0.25359124633850255,0.04175760819851759,0.48740068149077165,1,1,0.55,1,0.5,0.1,1,0.1,9.402595953741159e-22
0.49438946901555497,1.243276227428675,0.7818638104134326,0.7192437553346007,0.323739883979415,0.6740225733927648,1,1,0.55,1,1.,0.1,1,0.1,1.2702834110800791e-23
1.0303148115473217,3.680818771471464,0.9383605017984149,1.1125249434447906,0.4583034412621947,0.6587540668976601,1,1,0.55,1,1.5,0.1,1,0.1,9.58234364604334e-21
1.5532936362809027,7.152771400707584,1.0432745079510142,1.4307981766748155,0.5259253310729266,0.6122364897444456,1,1,0.55,1,2.,0.1,1,0.1,4.2585831747549886e-20
4.52442744631362,47.50686263571721,1.3312480726705742,2.522203846710606,0.6468266556033915,0.3952630211413965,1,1,0.55,1,5.,0.1,1,0.1,3.8231583347078784e-18
0.041648501228286526,0.05719275259299134,0.4891169349879905,0.25352443484320153,0.054202730014433376,0.48704919443149136,1,1,0.6000000000000001,1,0.5,0.1,1,0.1,8.223891924426567e-22
0.4930447398121645,1.142701577705039,0.7933718359982419,0.7502038739278112,0.34810584484982093,0.696945572240388,1,1,0.6000000000000001,1,1.,0.1,1,0.1,3.0835739119658053e-22
0.9920217791659361,3.2117742762056776,0.972413871337417,1.212451722401339,0.4835344899583338,0.7084430491895884,1,1,0.6000000000000001,1,1.5,0.1,1,0.1,4.728894905217851e-21
1.4676481335136773,6.041401322725938,1.099969603817565,1.616183532202415,0.551696372938985,0.6803774576337834,1,1,0.6000000000000001,1,2.,0.1,1,0.1,1.2108708501566943e-21
4.060297742435331,36.2912092562568,1.492217853319671,3.2344354788595315,0.675158615098196,0.49413797066784276,1,1,0.6000000000000001,1,5.,0.1,1,0.1,6.005134494309356e-17
0.04935494026376233,0.06407385502789056,0.4881973381610407,0.2539603799484741,0.06754009202472205,0.48756201987467696,1,1,0.6500000000000001,1,0.5,0.1,1,0.1,6.4670409131784175e-22
0.48794067819085446,1.0465974358108199,0.8062997850774548,0.7841303024584327,0.37010990624987594,0.7223135726614619,1,1,0.6500000000000001,1,1.,0.1,1,0.1,5.169991181970849e-22
0.9471647672241027,2.786264833059259,1.009534906218491,1.3236914608632113,0.5050414995656863,0.7641382373651716,1,1,0.6500000000000001,1,1.5,0.1,1,0.1,1.812866701468252e-21
1.3723415830347898,5.053285653062807,1.1628639635148275,1.8310017451120344,0.57298670046469,0.7597953310771842,1,1,0.6500000000000001,1,2.,0.1,1,0.1,1.7013775894648696e-22
