phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,K,mu,epsilon,sample_size
0.49356,0.027358000000000004,0.29644150741382125,0.017095285996585868,0.6006189873851635,0.6248733824324098,-0.9447370487470421,0.2784017469429817,0.01944964079276094,0.5640686987255485,0.710930652560894,1.118376560564802,13.679,3.9092146270062993,0.0500472416822346,0.007818429254012597,0.03225071944055645,0.005953510272406336,0.039194240148249265,0.01014697253290668,0.19052417962520307,0.019157391989455878,1.1287970557297433,1.3612651344276832,8.10906268108824,2.837061436610419,0.5659636067398505,0.11582750361297796,0.12842538523380562,0.014113500828635278,0.01420884192843817,-0.0913416428594599,-0.0913416428594599,0.35677,quadratic,500,0.0,1.0,2.02,1000
0.49289,0.030908,0.2787058079581059,0.017911621504830822,0.5654523483091684,0.5795140903594805,-0.9501266824925643,0.24729092547911669,0.019388948128394014,0.5017162561202637,0.6273116386823478,1.1428353806531062,15.454,4.07552254318388,0.04778857499444821,0.00815104508636776,0.029966054593250982,0.005759203112100776,0.034623490319959954,0.009811204001925885,0.16961399808953606,0.019068121943461695,1.142349631370706,1.4085973707380428,8.494860514933869,2.746985273291256,0.5732610496100315,0.10887799407945548,0.13402236762349623,0.012925750317582717,0.0128645340657888,-0.09002816686986918,-0.09002816686986918,0.33835000000000004,quadratic,500,0.0,1.0,2.222,1000
0.49157,0.03500400000000001,0.2636305884192874,0.019380407008642426,0.5363032496272909,0.5536626388024919,-0.9547751090022288,0.22169184506954678,0.01951222740249888,0.4509873366347556,0.5574285053850669,1.166247707027528,17.502,4.310219947984093,0.05041066454630409,0.008620439895968187,0.028098497490104138,0.005740199090526844,0.030631985700859295,0.009042579163956092,0.15219075791924708,0.019136627226678245,1.1649029827027233,1.4810567216291421,9.231253527615515,2.7412814199390376,0.5950755226006358,0.11583304566991885,0.13755189000268195,0.012561689548522128,0.012543161403359804,-0.0915969642282705,-0.0915969642282705,0.31655,quadratic,500,0.0,1.0,2.424,1000
0.4953,0.039086,0.2530909328988116,0.020154405119420325,0.5109851259818526,0.5156425604927679,-0.9582116439056784,0.2019961274146908,0.01864010284023759,0.40782581751401337,0.476899729832615,1.187940131306311,19.543,4.419745580913001,0.04930223118683373,0.008839491161826002,0.027655598918226085,0.005331894443341351,0.02855205684364306,0.007659861596186244,0.13794110709910004,0.018233902794519873,1.1787874910304739,1.5278470881033392,9.61958814987256,2.570583471701576,0.6029711925078581,0.10956193345762198,0.1378684000496254,0.011246479953908704,0.011239925018205844,-0.09248466133656195,-0.09248466133656195,0.29987,quadratic,500,0.0,1.0,2.626,1000
0.49207000000000006,0.04202600000000001,0.23945965908471925,0.02033611615612828,0.48663738712930943,0.4838936885767923,-0.9604469936597204,0.18214970062059016,0.01785266119990236,0.37017030223462155,0.42480039023229343,1.2012890121304467,21.013,4.470439687547524,0.050342974683663666,0.008940879375095048,0.026757880277474607,0.00542042415879962,0.026180928888332965,0.007460637318505208,0.12480877229162018,0.01743910357958682,1.1928250498942576,1.5758629931250379,9.722859852001466,2.6030171150228423,0.6188840654437741,0.11878351390214571,0.139408574447435,0.009907142307117573,0.009792347909150059,-0.09124510988096074,-0.09124510988096074,0.28194,quadratic,500,0.0,1.0,2.828,1000
0.49419,0.04525200000000001,0.23009200814285388,0.020974298032962507,0.46559422113529986,0.46349991233453786,-0.96539140527099,0.16710121209646717,0.017466757976281055,0.3381315123666345,0.3859886408618637,1.2238270596562981,22.626,4.714883243517277,0.05050686982975683,0.009429766487034554,0.02550256453411645,0.005241644307089323,0.023741031985925913,0.0068242928197761055,0.11415887988525601,0.01702683679830552,1.2100794216826178,1.6341198178142635,10.040125523759233,2.514555016507567,0.6309112014600864,0.11542671677674149,0.14155456191875987,0.009937482376616336,0.01003920807060536,-0.09050067911096596,-0.09050067911096596,0.26792999999999995,quadratic,500,0.0,1.0,3.03,1000
0.49232,0.04771000000000001,0.21864150825655776,0.021186408824180714,0.44410446103460716,0.4440664184485582,-0.966793693565126,0.15163381049885766,0.016802708382559355,0.30799847761386434,0.3521842042037172,1.2342048381094322,23.855,4.563110233163341,0.04825782423607596,0.009126220466326681,0.023579954403955713,0.004945019818665035,0.02083291568711489,0.006211144545497993,0.10382970136615523,0.016353844463694034,1.2239142003591834,1.682093928658537,10.148404940835736,2.3842355033406326,0.6486522721856404,0.1166150321101528,0.14529192565473292,0.009240081744767214,0.009274986638076195,-0.08886565836935414,-0.08886565836935414,0.25377,quadratic,500,0.0,1.0,3.2319999999999998,1000
0.49060000000000004,0.050048000000000016,0.20982723419229035,0.021192666297891728,0.4276951369594178,0.4234468170135016,-0.9721870591184214,0.1400803592657785,0.016102567849300718,0.28552865728858245,0.32174248420118123,1.256168104537302,25.024,4.683953885340888,0.046953594111633246,0.009367907770681775,0.02203971910872038,0.004791550555933695,0.019161220337120116,0.005879341279372746,0.09605289105699225,0.015653438744486922,1.2343001729227443,1.722886923453772,10.160312174614397,2.3026641036747972,0.6575732372615066,0.11576424941683085,0.14869965977444788,0.00946376229932738,0.009377155945367624,-0.08686424977507845,-0.08686424977507845,0.24036000000000002,quadratic,500,0.0,1.0,3.4339999999999997,1000
0.49289,0.052018000000000016,0.20123674980660583,0.0210083379012272,0.40827923026761737,0.4038666980896457,-0.9731425827200888,0.1285109202943167,0.015210956852829485,0.2607294128392071,0.2924171796845224,1.2639487731666685,26.009,4.694775713492605,0.05105632086235749,0.00938955142698521,0.022763402293876977,0.004758233614981402,0.0178672798953489,0.005490142917932762,0.08801469082159025,0.014769606591457346,1.2446734225369076,1.759442997786107,10.074620192232084,2.2800809256414585,0.663778700142656,0.11481632700191192,0.15143776025071162,0.008254431577327448,0.008350421206573444,-0.08342380869524549,-0.08342380869524549,0.2328,quadratic,500,0.0,1.0,3.6359999999999997,1000
0.49386,0.054454000000000016,0.19297691066603762,0.02105908647321836,0.3907522590734977,0.3867316721125789,-0.9749905788640494,0.11857508203255601,0.014623918199513308,0.24009857456071756,0.26855544495378314,1.2769024291834805,27.227,4.879699888312805,0.04984275674558943,0.00975939977662561,0.020755090305294394,0.004593196787422457,0.01630073096189419,0.00520052529106979,0.08133499398234816,0.014180433076426819,1.2548041210433944,1.7981522901098674,10.1225029330638,2.2115483084894025,0.678891842357854,0.1278284262337419,0.15218209458573875,0.00860846891256314,0.008637140971956886,-0.08211893787718805,-0.08211893787718805,0.22159000000000004,quadratic,500,0.0,1.0,3.8379999999999996,1000
0.49401,0.056562000000000015,0.18620932712216615,0.020879950750277862,0.3769343274876341,0.3691515637756419,-0.97743953892028,0.11006324042719393,0.013830560147747167,0.22279557180460705,0.24452035196328212,1.2896593056061558,28.281,4.824732013283224,0.04910213742801835,0.00964946402656645,0.020160878470754574,0.004456233476746054,0.015121991552846846,0.004686494128882801,0.07538932691990405,0.013394587804413138,1.2626177058356318,1.826586880753992,10.036179962876234,2.1554057960650788,0.6822637863672958,0.11737827338721545,0.15488473081090448,0.008097612103181072,0.007868305994484312,-0.08053232489749111,-0.08053232489749111,0.21120000000000003,quadratic,500,0.0,1.0,4.04,1000
0.49105,0.058256000000000016,0.17883876811772076,0.020864143366324025,0.36419665638472815,0.3581458281777675,-0.9799676634088356,0.10191317347478507,0.013426882408826842,0.20754133687971713,0.23048067853657717,1.3002816873823226,29.128,4.761051984593321,0.0492381711683121,0.009522103969186641,0.01938952420700405,0.004378902156471993,0.01404636347493766,0.004665740548147326,0.06992986849292118,0.012991569930416318,1.276349987097212,1.874745204246567,10.046490549190192,2.133523126304821,0.7018929429250466,0.1200449221232383,0.15168331549604358,0.007732036155938699,0.007876217437113817,-0.08045507009564071,-0.08045507009564071,0.19977,quadratic,500,0.0,1.0,4.242,1000
