phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,M,S,epsilon,sample_size
1.0,0.06356,0.025646190427684602,0.5940329132385456,0.025646190427684602,9.346018144092914,-0.1786314375009406,0.0007521407433745167,10.05008978606438,0.0007521407433745167,158.1197260236686,0.04378623651131442,6.356,1.7678416218654882,0.0,0.01767841621865488,0.0008133904638328374,0.03573394030310365,5.160426869517707e-05,4.505315675041603,9.441365992145542e-05,9.697214684053707,21.132906135335197,479.1581487957399,47.41518828672127,0.9958080388898178,103.21967455979407,3.600466029261063,2.4529981482956984,7.880923873949436,7.895374808016084,-11.878017766198962,-11.878017766198962,0.0013242665130256933,-11.878017766198962,-0.001324266513025693,linear,100,0.5,1.0,100,100,0.643,1000
1.0,0.06323000000000001,0.025573441740986014,0.5952089468219337,0.025573441740986014,9.41339469906585,-0.17940811746824709,0.0007485625124412149,10.208418951636924,0.0007485625124412149,161.44897914972202,0.04410993510827281,6.323,1.7101669509144424,0.0,0.01710166950914442,0.0007889308030247766,0.03636724648102907,5.058392441909592e-05,4.543611035767925,9.456158996160911e-05,9.854145261260049,21.221180123929262,483.7445237987591,47.42210595179165,1.0017926433734565,103.38753374147639,3.6452905317730533,2.4646156883593138,7.722921728749004,7.727039580095972,-11.809952768248008,-11.809952768248008,0.0013192299845155883,-11.809952768248008,-0.0013192299845155883,linear,100,0.5,1.0,100,100,0.644,1000
1.0,0.06519000000000001,0.025554836503790666,0.5939136461865592,0.025554836503790666,9.110502319167956,-0.17914818357151557,0.0007466426604725552,9.976824344382647,0.0007466426604725552,153.04225102596482,0.04407613303350483,6.519,1.7976759997285383,0.0,0.01797675999728538,0.0008049229656187751,0.036580465425072026,5.142098967473064e-05,4.751097159389719,9.359299173708322e-05,9.624090925256034,21.212195789720234,482.60444786949574,47.451999070423916,1.0257865539540119,103.46079190295922,3.6785801741493787,2.446687514941056,6.925147808423439,6.9477469838243975,-12.269176477239075,-12.269176477239075,0.001310499161617987,-12.269176477239075,-0.001310499161617987,linear,100,0.5,1.0,100,100,0.645,1000
1.0,0.06352000000000001,0.02551422824068897,0.5939450714906696,0.02551422824068897,9.350520646893413,-0.1784630649838652,0.0007445075895112486,10.182163636255014,0.0007445075895112486,160.29854591081573,0.04375897618276301,6.352,1.7510271271456648,0.0,0.01751027127145665,0.0008329767886416377,0.03606107831678784,5.097540542666484e-05,4.629975161041048,9.353174679327805e-05,9.829392888306957,21.266432802614517,485.4281180066841,47.47799911785426,0.9766762373362435,103.62055385192701,3.6070593578174996,2.4719318428581487,7.887979617228281,7.877057171115437,-11.899882017612923,-11.899882017612923,0.0013100994428809625,-11.899882017612924,-0.0013100994428809625,linear,100,0.5,1.0,100,100,0.646,1000
1.0,0.06358000000000001,0.02544206585067484,0.5943122950901671,0.02544206585067484,9.34747239839835,-0.17944761516665053,0.0007390139488304471,9.870547026143123,0.0007390139488304471,155.24609981351244,0.04404738098987007,6.358,1.7452323627528799,0.0,0.017452323627528802,0.0007959812141031729,0.035205970926646,5.1085978879793707e-05,4.134600561928007,9.171523408037231e-05,9.517339922047782,21.285300659927785,485.6768450072099,47.459200549604795,0.9528098868547717,103.63472690049323,3.5439061385798,2.49372197228315,7.907852203864582,8.012199512571538,-11.867695707427753,-11.867695707427753,0.0013007358319618483,-11.867695707427753,-0.0013007358319618483,linear,100,0.5,1.0,100,100,0.647,1000
1.0,0.06386000000000001,0.02542479778539052,0.5941428395633321,0.02542479778539052,9.303834005063138,-0.17880346303696,0.0007381967672769693,10.047097764370644,0.0007381967672769693,157.33006207908934,0.04381837032041092,6.386,1.7952726812381454,0.0,0.017952726812381456,0.000812006747954165,0.035693001184341155,4.8893122379877724e-05,4.402601481597847,9.177642484897068e-05,9.694092050566265,21.32562613446989,488.0772268092114,47.47174738826943,0.9757639798788315,103.7351408597638,3.5695556814067726,2.4724953890341097,7.675358602733371,7.706784066529699,-11.967532115250927,-11.967532115250927,0.0013002134567355543,-11.967532115250927,-0.0013002134567355543,linear,100,0.5,1.0,100,100,0.648,1000
1.0,0.06472000000000001,0.025406134662250533,0.5925325460672767,0.025406134662250533,9.155323641336167,-0.17834428719741022,0.0007368341866071877,9.8146908251973,0.0007368341866071877,151.64849853518695,0.04362482245760844,6.472,1.8080973425122884,0.0,0.018080973425122885,0.0007834281354163041,0.03651501418473245,4.9316059319930505e-05,4.449591904853389,9.136250813077979e-05,9.46359600704833,21.27651716385932,485.4475020474925,47.367248087096684,0.9836492635879015,103.41670881990478,3.6371978390711375,2.4750687789617696,7.562302099407891,7.667711767928549,-12.137037420458874,-12.137037420458874,0.001297762835216806,-12.137037420458874,-0.001297762835216806,linear,100,0.5,1.0,100,100,0.649,1000
1.0,0.06336000000000001,0.025349596793399768,0.5935608746341141,0.025349596793399768,9.368069359755589,-0.17835145494936372,0.0007330429557540386,9.844282956652489,0.0007330429557540386,155.37062747241936,0.04363999601235794,6.336,1.763265153061218,0.0,0.01763265153061218,0.0007997461814997987,0.03428759301483572,4.9074402394995056e-05,4.211068673305363,9.04408981660948e-05,9.491968444756074,21.356632811281056,488.8350691996051,47.47636344407678,0.9725018928095469,103.82863325063396,3.530679138307987,2.5053467606315856,8.207525412413514,8.187492298353623,-11.840795674680805,-11.840795674680805,0.0012922877894342437,-11.840795674680805,-0.0012922877894342437,linear,100,0.5,1.0,100,100,0.65,1000
1.0,0.06389000000000002,0.025313023055682598,0.5942514849327297,0.025313023055682598,9.301165830845669,-0.17853630202651788,0.0007323243930482785,10.039995769062372,0.0007323243930482785,157.14502690659526,0.04373595444488532,6.389,1.7826045551383514,0.0,0.017826045551383514,0.0007754545828990927,0.03546450711964746,5.208267531548225e-05,4.543885516379957,9.157525683075977e-05,9.686860941717617,21.401449383680372,491.35420706271043,47.44577262982379,0.9871444778537569,103.82463082732659,3.606755975335825,2.5164043270078227,7.817902675032525,7.873685546894114,-11.93084408131921,-11.93084408131921,0.001288755005692725,-11.930844081319208,-0.001288755005692725,linear,100,0.5,1.0,100,100,0.651,1000
1.0,0.06386000000000001,0.025298844110848786,0.5941563271990735,0.025298844110848786,9.30404521138543,-0.17811951830442282,0.0007330300114140059,10.175673805220939,0.0007330300114140059,159.34346704072874,0.043537597385710586,6.386,1.7711589426135645,0.0,0.017711589426135644,0.0007920288283224278,0.0369911207913061,5.164277183924952e-05,4.8193271684755095,9.299849806897759e-05,9.822652064070246,21.457950437709446,494.5748760888136,47.47649948302798,0.9831497649492494,103.98174802194333,3.598626850761491,2.5154981400074483,7.54615126022825,7.624840083120516,-11.908697753456108,-11.908697753456108,0.001288862849787733,-11.908697753456108,-0.001288862849787733,linear,100,0.5,1.0,100,100,0.652,1000
1.0,0.06408000000000001,0.025267906282543145,0.5923840145403003,0.025267906282543145,9.244444671353001,-0.1782130725098713,0.0007277929110913499,9.817744550140937,0.0007277929110913499,153.21074516449653,0.04364776927184011,6.408,1.702802396051873,0.0,0.01702802396051873,0.000780414089061295,0.03392806852218687,4.819436654900114e-05,4.285658121215983,8.932582318796663e-05,9.466825729458053,21.411349410669423,491.0831450649525,47.480348181414826,0.9675396054021977,103.94462570142773,3.5039122967584344,2.503094289061927,7.424157762439039,7.5338245646016135,-12.017879897376028,-12.017879897376028,0.001281181959864533,-12.017879897376028,-0.0012811819598645329,linear,100,0.5,1.0,100,100,0.653,1000
1.0,0.06454,0.025248798399833745,0.5927045359902186,0.025248798399833745,9.1835224045587,-0.1777057323848286,0.0007270853618850255,9.862847601511008,0.0007270853618850255,152.81759531315478,0.043398670689275,6.454,1.819308659903536,0.0,0.018193086599035364,0.0007966071741667528,0.034704374763866654,5.023059368822313e-05,4.6103985752561165,8.958354124957828e-05,9.511548934527628,21.442084180466857,493.0862102770215,47.47446705423361,1.0033976245587988,103.99308347908347,3.6431393384810926,2.512093260602147,8.018405130682769,8.104930269649715,-12.096632649338183,-12.096632649338183,0.0012809504573020416,-12.096632649338183,-0.0012809504573020416,linear,100,0.5,1.0,100,100,0.654,1000
1.0,0.06435,0.025171354263994614,0.5949767548262077,0.025171354263994614,9.245948015947285,-0.17890228597210756,0.0007239515185042026,9.95201818032296,0.0007239515185042026,154.65451717673596,0.043875488168473996,6.435,1.7651558004890107,0.0,0.017651558004890107,0.0007702117993503815,0.03447974353270652,4.976369848465198e-05,4.433693366343296,9.03544430206827e-05,9.598020841539435,21.540272064830592,497.73145388065814,47.50734036128936,1.0112378045913792,104.231973100584,3.5633051809484435,2.5324100252702,7.827322657110506,7.924623067144919,-12.07484667040912,-12.07484667040912,0.0012726344461827521,-12.07484667040912,-0.0012726344461827521,linear,100,0.5,1.0,100,100,0.655,1000
1.0,0.06314000000000002,0.025086035867360818,0.5955651991358808,0.025086035867360818,9.432454848525195,-0.17956963751139773,0.0007193162331762485,10.161993008563059,0.0007193162331762485,160.94382338554107,0.04416612642288239,6.314,1.6731419545274695,0.0,0.016731419545274694,0.0007917792368377558,0.035053608934783466,5.009493316368548e-05,4.569250982073686,9.000703763773503e-05,9.807295102141298,21.604398078252427,501.1640908739058,47.44633430791903,1.0326770617471357,104.21054677913963,3.6395384309638397,2.5602115553368336,7.947386927738091,7.976966489747771,-11.795682258484016,-11.795682258484016,0.0012690259160235793,-11.795682258484014,-0.0012690259160235793,linear,100,0.5,1.0,100,100,0.656,1000
1.0,0.06493,0.025105789791491497,0.5933527240562939,0.025105789791491497,9.138344741356752,-0.1779321118735486,0.0007195409297149814,9.781854435990256,0.0007195409297149814,150.6523091943671,0.04349151858735437,6.493,1.7561181623114088,0.0,0.01756118162311409,0.0007467344055678609,0.03514030365893991,4.843593025626485e-05,4.448949186974598,8.924024866042272e-05,9.429786980845233,21.55052225223898,497.6139089858103,47.48170294118671,1.0062498775648836,104.21860181803727,3.615000936146849,2.5397120218196862,7.610695493172265,7.646180856505253,-12.193411492000099,-12.193411492000099,0.0012637252253701644,-12.193411492000097,-0.0012637252253701644,linear,100,0.5,1.0,100,100,0.657,1000
1.0,0.06359000000000001,0.02506347086045519,0.5946877250817575,0.02506347086045519,9.351906354485887,-0.17807547829618273,0.0007171812861444882,9.99646539253662,0.0007171812861444882,157.2018460848659,0.043479307120646335,6.359,1.723403319017345,0.0,0.01723403319017345,0.0007481336910834039,0.034361832490203394,4.979910544716003e-05,4.502096436343575,8.900371457160176e-05,9.642811902173705,21.625237296752314,501.5621955441822,47.519452073203055,0.9848618413044148,104.4356081489661,3.446859137504538,2.5612737065857654,8.049506918058503,8.11925659082563,-11.89685833508906,-11.89685833508906,0.0012631692816735503,-11.896858335089059,-0.0012631692816735503,linear,100,0.5,1.0,100,100,0.658,1000
1.0,0.06436000000000001,0.025029382371356216,0.5949692738572538,0.025029382371356216,9.244395181125759,-0.17791526527631224,0.0007167855209023693,9.998287260679986,0.0007167855209023693,155.34939808390286,0.043510611292158545,6.436,1.7291338872395043,0.0,0.017291338872395045,0.000758362573451427,0.0343358113190688,4.942416824052881e-05,4.520172610559167,9.031553901081195e-05,9.644298823845757,21.658985969202416,503.2471657469567,47.49520070296802,1.0101175893498466,104.43606715646322,3.594921078746214,2.5585575161856706,7.4053652887417885,7.444593114393095,-12.070870531992458,-12.070870531992458,0.001259940833998185,-12.070870531992458,-0.001259940833998185,linear,100,0.5,1.0,100,100,0.659,1000
1.0,0.06412000000000002,0.02500452039206835,0.5955208131927601,0.02500452039206835,9.287598459026203,-0.17786220563741612,0.0007168591302850454,10.268607589537552,0.0007168591302850454,160.14671848935672,0.043477384316735666,6.412,1.701839005311607,0.0,0.01701839005311607,0.0007675159579263279,0.036803855617733444,5.159102773269887e-05,4.834762210034054,9.163309024768347e-05,9.913962550591787,21.749594955121715,508.65429738999853,47.53919153659488,1.0436262788405344,104.6765923129532,3.7904331345479756,2.5671667403214427,7.7345160256744325,7.82994404250291,-11.96139894711737,-11.96139894711737,0.0012587812606636222,-11.961398947117369,-0.0012587812606636222,linear,100,0.5,1.0,100,100,0.66,1000
1.0,0.06429000000000001,0.024931242374579193,0.5951181555221583,0.024931242374579193,9.256776411917222,-0.1784025560234139,0.0007099964383386215,10.07404759139267,0.0007099964383386215,156.6969605131851,0.043672441256352446,6.429,1.7449810887227404,0.0,0.017449810887227402,0.0007926522168833137,0.03974597864606537,5.1488975052233784e-05,5.478164851715282,8.84295919986083e-05,9.719881972360575,21.742933713961182,507.67160122948604,47.50706960409735,0.9918346933697534,104.61182817999294,3.653572590603444,2.576522134351224,8.055719714464363,8.131754513391256,-12.054472171003859,-12.054472171003859,0.0012486749672758395,-12.05447217100386,-0.0012486749672758395,linear,100,0.5,1.0,100,100,0.661,1000
1.0,0.06462999999999999,0.02495212155858551,0.594910618766291,0.02495212155858551,9.204867998859523,-0.1766709481581592,0.0007118492456377407,9.916058080314052,0.0007118492456377407,153.42809964898737,0.042957567789512645,6.463,1.7385715400868613,0.0,0.017385715400868612,0.0007772600445969187,0.03660070767263111,4.915324937981106e-05,4.363541289614735,8.924087536331294e-05,9.56213943599316,21.738004466489436,506.89395547916166,47.54222209222857,1.054934732722438,104.6884802013529,3.786447415819813,2.5795204755271044,7.701580627323345,7.761537942309296,-12.095427967197294,-12.095427967197294,0.0012492697615130739,-12.095427967197294,-0.0012492697615130739,linear,100,0.5,1.0,100,100,0.662,1000
1.0,0.06354000000000001,0.024836569706050315,0.5958401465500992,0.024836569706050315,9.377402369375183,-0.17884349165310837,0.0007058261915288944,10.078194677028817,0.0007058261915288944,158.61181424345006,0.043799762861890704,6.354,1.727044874923637,0.0,0.017270448749236368,0.0007613818697208203,0.03550803225124865,4.8130380824661046e-05,4.803864537331178,8.897099676539815e-05,9.723169196787973,21.84491286688091,512.075865492277,47.56221073028946,0.9809249399039776,104.95282882710316,3.5719116551480474,2.592843095580749,8.091289157947747,8.154538476486394,-11.905820916826514,-11.905820916826514,0.0012417359149362206,-11.905820916826514,-0.0012417359149362206,linear,100,0.5,1.0,100,100,0.663,1000
1.0,0.06286000000000001,0.024794073960376493,0.5963971100840817,0.024794073960376493,9.48770458294753,-0.17935194045154873,0.0007051090821676423,10.153856293989529,0.0007051090821676423,161.53128052799124,0.044019235630706116,6.286,1.738448733785383,0.0,0.01738448733785383,0.0007566132470312441,0.03688330333648412,5.303657139615191e-05,4.71922677964472,9.036297861502255e-05,9.798166781072885,21.884186960345275,514.2469124731282,47.51080042491066,0.9906548864619978,104.88459883604246,3.6072792000804292,2.6353169642242955,8.463454919239531,8.571950149934445,-11.72240515894083,-11.72240515894083,0.0012403345270150042,-11.72240515894083,-0.0012403345270150044,linear,100,0.5,1.0,100,100,0.664,1000
1.0,0.06345,0.024774140773732637,0.5969051484047584,0.024774140773732637,9.407488548538351,-0.17909735802038199,0.0007025271752198092,10.210597410429036,0.0007025271752198092,160.9235210469509,0.04394528690008967,6.345,1.700580783144394,0.0,0.01700580783144394,0.0007714444594371553,0.036850934500940014,5.056216721347029e-05,4.616215002015598,8.876912414308732e-05,9.854301654236929,21.894911043856418,514.8563926410409,47.5042904543499,1.0315233629920326,104.89894574454995,3.8200549720878394,2.6111787631709893,8.110828459466706,8.146084744683074,-11.862789993727532,-11.862789993727532,0.0012370480183262575,-11.862789993727532,-0.0012370480183262575,linear,100,0.5,1.0,100,100,0.665,1000
1.0,0.06441000000000001,0.024758754526384878,0.5954868902982674,0.024758754526384878,9.245255244500349,-0.17803688222643782,0.0007008721702522733,9.999579030910743,0.0007008721702522733,155.24885935275182,0.04349932322384084,6.441,1.72583863672129,0.0,0.017258386367212896,0.000778572432953104,0.03485040533574701,4.747764920120145e-05,4.1701538684787645,8.787624455448957e-05,9.644974394393643,21.918305636895905,515.5207156035231,47.54820375587742,1.0060736537201618,105.03840810349685,3.6588204443519174,2.617307841398295,8.276723233015227,8.316260277394326,-12.070140915843876,-12.070140915843876,0.0012315672952169852,-12.070140915843877,-0.0012315672952169852,linear,100,0.5,1.0,100,100,0.666,1000
1.0,0.06427000000000001,0.024690882672359676,0.5953980158124471,0.024690882672359676,9.264011448769988,-0.17897555560830367,0.0006977767154890118,10.103811458097875,0.0006977767154890118,157.2088292842364,0.04390781773912997,6.427,1.7671080895066946,0.0,0.017671080895066946,0.0007534884183440473,0.036993554188154774,5.214672134365045e-05,5.01983981368894,8.813702834878054e-05,9.749312660864476,21.957434927356235,517.6927812648635,47.50707524048151,0.9983768323196625,105.0303400381342,3.6209480657096753,2.60700467241758,7.67076421838553,7.699186670672387,-12.107705762944867,-12.107705762944867,0.001227599104436568,-12.107705762944867,-0.001227599104436568,linear,100,0.5,1.0,100,100,0.667,1000
1.0,0.06433000000000001,0.024698959317238763,0.5951833248584608,0.024698959317238763,9.252033652393298,-0.17814170576410523,0.0006969464430617092,9.92710186006384,0.0006969464430617092,154.31527840920006,0.043574042925395726,6.433,1.7307544597660292,0.0,0.017307544597660294,0.0007889493504875854,0.035216590962703874,4.831707259933768e-05,4.524008763895449,8.690785170709369e-05,9.572858669874266,21.936858851382944,516.0983818433731,47.541772767259246,0.9842501354893847,105.08284262839679,3.549476960889802,2.635944614815316,8.25048429847969,8.315754543858498,-12.02724737020953,-12.02724737020953,0.0012251322675009186,-12.027247370209531,-0.0012251322675009186,linear,100,0.5,1.0,100,100,0.668,1000
1.0,0.06366000000000001,0.024637900811181567,0.5951819617227467,0.024637900811181567,9.349386769128918,-0.17849850932867797,0.0006940745593076779,10.035665627657044,0.0006940745593076779,157.64476323683704,0.0436475080635846,6.366,1.7134888385980225,0.0,0.017134888385980224,0.0007558030578803262,0.03515234738744143,4.730622334432016e-05,4.4229212739550245,8.704840292605667e-05,9.681424060096907,22.015955410593396,519.9404627574991,47.56622946172402,0.9668025961106652,105.27387378234639,3.5214868499987273,2.65698718298536,8.434184200616224,8.530687766179978,-11.920280795827042,-11.920280795827042,0.00122119825377148,-11.920280795827042,-0.00122119825377148,linear,100,0.5,1.0,100,100,0.669,1000
1.0,0.06294000000000001,0.024586715442109736,0.5972864733753982,0.024586715442109736,9.489775554105469,-0.1787377170013793,0.0006924724056713747,10.196073692019855,0.0006924724056713747,161.99672214839302,0.043748318883048865,6.294,1.7010479123175808,0.0,0.01701047912317581,0.000729316363265944,0.03679688603876943,4.660375050556221e-05,4.669423058899443,8.796582944009727e-05,9.839322560742636,22.102597650784915,524.8068808774112,47.581480375080005,1.016035178997511,105.44892186395396,3.6335598692487787,2.6678858999823434,8.386895401767706,8.482879707889975,-11.734514807277147,-11.734514807277147,0.0012193568840703443,-11.734514807277147,-0.0012193568840703443,linear,100,0.5,1.0,100,100,0.67,1000
0.99999,0.06534000000000001,0.02454383935077804,0.5958019445260366,0.02454408479162596,9.118487060392358,-0.1791104697003637,0.0006883407792435551,9.917887274191033,0.0006883476627201825,151.788908389823,0.04396132752261536,6.534,1.7812478771917175,0.0003160696125855824,0.017812478771917176,0.0007989062723718247,0.03635363175853154,5.0787246244945347e-05,4.621937862614012,8.594072916675445e-05,9.562907317090026,22.070309870282383,522.4828955940126,47.52792216408147,1.01326169811023,105.29125221000893,3.6557027108003286,2.64809490481236,8.374150358027245,8.482480896164343,-12.27183449595495,-12.27183449595495,0.0012091936772759514,-12.27183449595495,-0.0012091936772759514,linear,100,0.5,1.0,100,100,0.671,1000
1.0,0.06442000000000002,0.024500114268035476,0.5951108873928097,0.024500114268035476,9.237983349779723,-0.17971403521511,0.0006846868698790765,9.925744937793828,0.0006846868698790765,154.07862368509515,0.044163930420188346,6.442,1.8079369458031438,0.0,0.018079369458031437,0.0007702880022467482,0.0340262716680801,4.600863609398312e-05,4.298318710139025,8.443127073228105e-05,9.57158796950037,22.093694507900782,523.3472569412756,47.536385644744946,1.023252759936707,105.3861851108088,3.6923976960820077,2.661742001787309,8.021156416787514,8.081379440051938,-12.113927695402458,-12.113927695402458,0.001206236463938517,-12.113927695402458,-0.001206236463938517,linear,100,0.5,1.0,100,100,0.672,1000
1.0,0.06486000000000001,0.024507184070973853,0.5941680632368835,0.024507184070973853,9.160778033254447,-0.17781269587024548,0.000684851340564062,9.97479588129496,0.000684851340564062,153.78963739276844,0.04346798891174173,6.486,1.7198267354591275,0.0,0.017198267354591276,0.0007702386041021364,0.03608731596573149,4.57871251792041e-05,4.470770771020201,8.424926947546747e-05,9.621760193924292,22.096772893656098,523.8028157044996,47.5360994951828,0.989387104813478,105.37290896705734,3.645269709560065,2.6546610448055237,7.826297260630284,7.964957831699232,-12.136164106544024,-12.136164106544024,0.0012050267010506061,-12.136164106544024,-0.0012050267010506061,linear,100,0.5,1.0,100,100,0.673,1000
1.0,0.0635,0.024437724349043042,0.595605317384643,0.024437724349043042,9.379611297395952,-0.17942720945681787,0.000684453251122421,10.20577655705338,0.000684453251122421,160.72089066225794,0.044111754071765014,6.35,1.8043004184447777,0.0,0.018043004184447778,0.0007807861992632488,0.03588651630291751,4.691589230875445e-05,4.576411601856607,8.725087976260991e-05,9.851030862956518,22.204204716027192,529.6463357211812,47.516320072119306,0.9963314788754876,105.49695470914035,3.700551242898713,2.6907089095921948,8.356107122812409,8.36400769424565,-11.842466839771166,-11.842466839771166,0.001205157882381818,-11.842466839771166,-0.001205157882381818,linear,100,0.5,1.0,100,100,0.674,1000
1.0,0.06476000000000001,0.024420092765362864,0.5946623488363468,0.024420092765362864,9.182556343983117,-0.17829029188568613,0.0006801690412752887,9.843078469124933,0.0006801690412752887,151.99318204331274,0.04365065595511522,6.476,1.7802876172124547,0.0,0.01780287617212455,0.0007666851415251297,0.03457766230632563,4.744877816506148e-05,4.470931037279262,8.382811060636109e-05,9.489455160001372,22.14582675426882,525.6768448014484,47.51313071576258,0.9999385410848689,105.42174645939001,3.58953006172664,2.680887838428642,8.334034747104047,8.350296890236878,-12.145853482644235,-12.145853482644235,0.0011973576459807585,-12.145853482644235,-0.0011973576459807585,linear,100,0.5,1.0,100,100,0.675,1000
1.0,0.06412000000000001,0.02436349778015019,0.5953366387451072,0.02436349778015019,9.284726118919329,-0.1791470645229445,0.0006773498742344457,9.939427804047735,0.0006773498742344457,155.0129102315617,0.04390574076102703,6.412,1.7493587396529051,0.0,0.01749358739652905,0.0007240508126167463,0.034103427418978975,4.470192310559055e-05,4.30147730615398,8.37698501510625e-05,9.585002090615413,22.227239318952396,529.6626974379276,47.5598822549052,1.0216688735458268,105.67873132792468,3.6634730060810776,2.6976501649175546,8.378169540781656,8.413324952300991,-12.013206199287884,-12.013206199287884,0.0011924986440979353,-12.013206199287886,-0.0011924986440979353,linear,100,0.5,1.0,100,100,0.676,1000
1.0,0.06524,0.024352105087443145,0.5946705961354436,0.024352105087443145,9.115122564920963,-0.1779559391525358,0.0006776212824451488,9.873362765481916,0.0006776212824451488,151.3390981833525,0.04345928645490267,6.524,1.8114701211999054,0.0,0.01811470121199905,0.0007621946692572607,0.03487865290445554,5.03388904821826e-05,4.54592244123954,8.459626025527438e-05,9.519729647573833,22.245689452805962,530.5595580419002,47.57401158638517,1.0104339562552844,105.74873714230192,3.7044922662445265,2.688211551329654,7.978574873677899,8.025742185316881,-12.267129967589993,-12.267129967589993,0.0011901470700370087,-12.267129967589993,-0.0011901470700370087,linear,100,0.5,1.0,100,100,0.677,1000
1.0,0.06443,0.02431228777598491,0.5948648574359202,0.02431228777598491,9.232730986123238,-0.17828356159287684,0.0006756102248453552,9.971167828838615,0.0006756102248453552,154.75970555391297,0.043558766379845196,6.443,1.8090746253264403,0.0,0.018090746253264404,0.0007539464050128258,0.03531942090401311,4.7580788671034704e-05,4.211893524177715,8.452288794304986e-05,9.617303630226358,22.292543517339812,533.0199041973748,47.56353598498697,1.0206676160568624,105.78744619254125,3.669324687671978,2.6996507381607926,8.78501498790956,8.81755502858687,-12.091718972953311,-12.091718972953311,0.0011872966868404645,-12.091718972953313,-0.0011872966868404645,linear,100,0.5,1.0,100,100,0.678,1000
1.0,0.06467000000000002,0.02431856300215895,0.5936537324046238,0.02431856300215895,9.179739174340867,-0.1769810404758647,0.0006750769454516274,9.846914260345534,0.0006750769454516274,152.26402134444928,0.04308396412031445,6.467,1.7620757645458949,0.0,0.017620757645458947,0.0007952974524182745,0.03503260663215643,4.6976265342182456e-05,4.306687832516276,8.368443896165311e-05,9.494489506347593,22.274269693958352,532.0226976469871,47.56891539660355,0.9725316105642567,105.78156767944267,3.529077998171456,2.713858042394521,8.200490076713715,8.293188470605223,-12.11981861545978,-12.11981861545978,0.001187279612408786,-12.11981861545978,-0.001187279612408786,linear,100,0.5,1.0,100,100,0.679,1000
1.0,0.06367,0.024226453368616757,0.5970393142816877,0.024226453368616757,9.377089905476483,-0.1796464182398938,0.0006711696006824014,10.047404149096584,0.0006711696006824014,157.80436860525492,0.04419609733112678,6.367,1.7590653768407813,0.0,0.01759065376840781,0.0007656161369323091,0.03885469744311301,4.491711258436641e-05,4.897317103346014,8.424855786063915e-05,9.690948206298636,22.39880997194791,538.3814149873283,47.64129703581837,1.0118217085229717,106.17295821571675,3.7353528739949984,2.722669808942188,8.52169834626365,8.622890424866263,-11.972777107088922,-11.972777107088922,0.0011790392000215694,-11.972777107088922,-0.0011790392000215694,linear,100,0.5,1.0,100,100,0.68,1000
1.0,0.06480000000000001,0.024243799582318187,0.5934272259176936,0.024243799582318187,9.157827560458234,-0.17768558214279134,0.0006707446241024327,9.836110298091638,0.0006707446241024327,151.79182558783396,0.04333462982181466,6.48,1.7537388631150308,0.0,0.017537388631150307,0.0007448992101795248,0.034420923440358527,4.608231246980984e-05,4.279206598814647,8.29828059148212e-05,9.48395442563127,22.317261026740354,533.9577110297444,47.53879981567232,1.0130818529287617,105.80396473043541,3.649366581037567,2.726623672847613,8.247020229778261,8.243097387924452,-12.12126701132552,-12.12126701132552,0.001180041563037318,-12.12126701132552,-0.001180041563037318,linear,100,0.5,1.0,100,100,0.681,1000
1.0,0.06438,0.024167638491363642,0.5944448987785446,0.024167638491363642,9.233378359405787,-0.17818955963377878,0.000666248206375848,9.83403194730684,0.000666248206375848,152.749797255465,0.043571422881149076,6.438,1.6799273793828116,0.0,0.016799273793828114,0.0007732230800942824,0.033210700246545606,4.6802959623254276e-05,4.247618407825655,8.217345612660651e-05,9.480667209623006,22.409402472448633,538.0768472407207,47.61222271459691,0.9858064448060662,106.15318070309225,3.5958049826942675,2.743469879474883,7.8620121416050575,7.921317138513812,-12.086070645319548,-12.086070645319548,0.001172271732900561,-12.086070645319548,-0.001172271732900561,linear,100,0.5,1.0,100,100,0.682,1000
1.0,0.06462999999999999,0.024145752893979217,0.5956323449392962,0.024145752893979217,9.216035044705185,-0.1784344649029503,0.0006664115940531617,10.01857343006038,0.0006664115940531617,155.01428794770817,0.0437176275777447,6.463,1.7834323648515522,0.0,0.01783432364851552,0.0007456168961633366,0.03553215649822014,4.630290852489452e-05,4.419356912032312,8.339421123605597e-05,9.663795539722495,22.448456045780745,540.6747488017993,47.57812112369708,1.022369608217393,106.12274205482771,3.76534071367001,2.7491391349570904,8.58024558290037,8.627214275576211,-12.090786886204887,-12.090786886204887,0.0011716632795461667,-12.090786886204885,-0.0011716632795461667,linear,100,0.5,1.0,100,100,0.683,1000
